# ora_all_pairs | collection scie (stemness x immunogenicity (SCIE)) | run drvi_tum_64_nomt | recall of a signature collection by two pipelines on ONE set of cells: Leiden clusters vs DRVI decoder directions, identical ORA downstream | 05_10_pipeline_recall
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
gene_list,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,arm,resolution,fdr_bh,significant
1,gs_ind_0,ESC_WONG,1/61,0.9776534075793477,0.9841951526759191,0.3811068103358092,0.00861303706053282,harmony_leiden,0.2,1.0,False
1,gs_ind_0,FMASC,24/284,0.041254822272551624,0.1443918779539307,1.5968787370240476,5.0908290844994415,harmony_leiden,0.2,0.13751607424183876,False
1,gs_ind_0,HALLMARK_IFNA,1/44,0.9347480274145932,0.9841951526759191,0.5349919976720501,0.03610033736020445,harmony_leiden,0.2,1.0,False
1,gs_ind_0,HALLMARK_IFNG,2/98,0.9841951526759191,0.9841951526759191,0.3936721419909602,0.006271620696496298,harmony_leiden,0.2,1.0,False
1,gs_ind_0,LIM_STEM,21/140,4.10080288217595e-05,0.0002870562017523165,3.219314827007625,32.52069000607881,harmony_leiden,0.2,0.000164032115287038,True
2,gs_ind_0,BENPORATH_ES1,35/64,6.605073144182779e-20,1.6512682860456948e-19,12.880997490910953,568.874619413803,harmony_leiden,0.2,9.907609716274169e-19,True
2,gs_ind_0,ESC_ASSOU,58/130,4.431547030442855e-27,2.2157735152214274e-26,9.787513611615244,593.9165908126631,harmony_leiden,0.2,1.3294641091328564e-25,True
2,gs_ind_0,ESC_WONG,44/61,1.2978538103414558e-32,1.2978538103414558e-31,28.97882245549977,2127.683420826002,harmony_leiden,0.2,7.787122862048735e-31,True
2,gs_ind_0,FMASC,84/284,6.333494187182583e-25,2.1111647290608612e-24,5.789913627947299,322.6068960754968,harmony_leiden,0.2,1.2666988374365165e-23,True
2,gs_ind_0,HALLMARK_IFNA,6/44,0.27305863541059633,0.4550977256843272,1.5298968383801288,1.9859112385851914,harmony_leiden,0.2,0.6553407249854312,False
2,gs_ind_0,HALLMARK_IFNG,12/98,0.26957129005164,0.4550977256843272,1.3143772711243311,1.7230466021949404,harmony_leiden,0.2,0.6553407249854312,False
2,gs_ind_0,IMMUNOGENIC_CONSENSUS,1/17,0.8344907963341276,0.9968837233655148,0.8131692868534974,0.14712961793724572,harmony_leiden,0.2,1.0,False
2,gs_ind_0,ISDS,1/15,0.7953125302266378,0.9968837233655148,0.9263676432460461,0.21215683048520098,harmony_leiden,0.2,1.0,False
2,gs_ind_0,KEGG_APM,1/30,0.9586315160560509,0.9968837233655148,0.4515101312603543,0.019075632835905108,harmony_leiden,0.2,1.0,False
2,gs_ind_0,LIM_STEM,6/140,0.9968837233655148,0.9968837233655148,0.41407287774390533,0.0012923803888027002,harmony_leiden,0.2,1.0,False
3,gs_ind_0,BENPORATH_ES1,3/64,0.9632568572884072,0.9632568572884072,0.5012452403005043,0.018764204087011356,harmony_leiden,0.2,1.0,False
3,gs_ind_0,ESC_ASSOU,8/130,0.9593976353946527,0.9632568572884072,0.6050251789027299,0.025078084682682217,harmony_leiden,0.2,1.0,False
3,gs_ind_0,ESC_WONG,3/61,0.9532734373083337,0.9632568572884072,0.5278589202639835,0.02525989357254076,harmony_leiden,0.2,1.0,False
3,gs_ind_0,FMASC,24/284,0.8529238178792334,0.9632568572884072,0.820871825265207,0.13058843231941675,harmony_leiden,0.2,1.0,False
3,gs_ind_0,HALLMARK_IFNA,2/44,0.944759307828476,0.9632568572884072,0.5211142391465402,0.029612360746995144,harmony_leiden,0.2,1.0,False
3,gs_ind_0,HALLMARK_IFNG,13/98,0.17372602822072067,0.5790867607357356,1.4446315789473685,2.5285036508416594,harmony_leiden,0.2,0.4737982587837837,False
3,gs_ind_0,IMMUNOGENIC_CONSENSUS,5/17,0.021619839166570006,0.10809919583285002,4.0252685421994885,15.433458850696477,harmony_leiden,0.2,0.0763053147055412,False
3,gs_ind_0,ISDS,1/15,0.7953125302266378,0.9632568572884072,0.9263676432460461,0.21215683048520098,harmony_leiden,0.2,1.0,False
3,gs_ind_0,KEGG_APM,8/30,0.007315628168139372,0.07315628168139371,3.49027417027417,17.164269184804006,harmony_leiden,0.2,0.027433605630522644,True
3,gs_ind_0,LIM_STEM,9/140,0.9530033625940583,0.9632568572884072,0.6298186222438424,0.030317482596163427,harmony_leiden,0.2,1.0,False
4,gs_ind_0,BENPORATH_ES1,7/64,0.07625817253941838,0.43454996950079505,2.156010230179028,5.5487740928785225,harmony_leiden,0.2,0.24081528170342648,False
4,gs_ind_0,ESC_ASSOU,10/130,0.22480344795903495,0.5058077579078287,1.4294509311975296,2.1334967161397542,harmony_leiden,0.2,0.586443777284439,False
4,gs_ind_0,ESC_WONG,1/61,0.9761316208148916,0.9761316208148916,0.38807505409144116,0.009375056721493982,harmony_leiden,0.2,1.0,False
4,gs_ind_0,FMASC,21/284,0.14484998983359834,0.43454996950079505,1.3701861155627217,2.6472771619908895,harmony_leiden,0.2,0.413857113810281,False
4,gs_ind_0,HALLMARK_IFNA,5/44,0.11054842802403823,0.43454996950079505,2.2829254571026723,5.027690367161733,harmony_leiden,0.2,0.33164528407211474,False
4,gs_ind_0,HALLMARK_IFNG,5/98,0.691524150673709,0.9761316208148916,0.9362091503267974,0.3453274890196377,harmony_leiden,0.2,1.0,False
4,gs_ind_0,ISDS,1/15,0.59646513688268,0.9761316208148916,1.660056237975433,0.8578083056719106,harmony_leiden,0.2,1.0,False
4,gs_ind_0,KEGG_APM,1/30,0.8383110525788797,0.9761316208148916,0.8094129628282535,0.142752977522575,harmony_leiden,0.2,1.0,False
4,gs_ind_0,LIM_STEM,5/140,0.9246083378587475,0.9761316208148916,0.6308651086510865,0.04945039287525572,harmony_leiden,0.2,1.0,False
5,gs_ind_0,BENPORATH_ES1,5/64,0.7839721974692551,0.9992648213673885,0.823421951900965,0.2004058523163402,harmony_leiden,0.2,1.0,False
5,gs_ind_0,ESC_ASSOU,12/130,0.6644456411427756,0.9992648213673885,0.9415326416635889,0.38490062312148776,harmony_leiden,0.2,1.0,False
5,gs_ind_0,ESC_WONG,3/61,0.9532734373083337,0.9992648213673885,0.5278589202639835,0.02525989357254076,harmony_leiden,0.2,1.0,False
5,gs_ind_0,FMASC,15/284,0.9992648213673885,0.9992648213673885,0.4748385999829974,0.00034921957776735756,harmony_leiden,0.2,1.0,False
5,gs_ind_0,HALLMARK_IFNA,28/44,1.6902175322154296e-18,8.451087661077148e-18,17.86851119894598,731.2093979384648,harmony_leiden,0.2,1.6902175322154296e-17,True
5,gs_ind_0,HALLMARK_IFNG,43/98,1.5667095350164488e-19,1.5667095350164487e-18,8.686314886314886,376.11864357728047,harmony_leiden,0.2,1.8800514420197387e-18,True
5,gs_ind_0,IMMUNOGENIC_CONSENSUS,14/17,3.395682860455603e-12,8.489207151139007e-12,39.92914592110303,1054.4694984286346,harmony_leiden,0.2,2.2637885736370685e-11,True
5,gs_ind_0,ISDS,12/15,2.5540687234356973e-10,5.108137446871395e-10,34.05646078059871,752.2446659340656,harmony_leiden,0.2,1.5324412340614184e-09,True
5,gs_ind_0,KEGG_APM,21/30,2.3742272391936375e-15,7.914090797312125e-15,22.587450520451547,760.612166579223,harmony_leiden,0.2,2.035051919308832e-14,True
5,gs_ind_0,LIM_STEM,7/140,0.9910433086154321,0.9992648213673885,0.4841332055860407,0.004355767594799265,harmony_leiden,0.2,1.0,False
0,gs_ind_0,BENPORATH_ES1,3/64,0.9632568572884072,0.9999967935493148,0.5012452403005043,0.018764204087011356,harmony_leiden,0.4,1.0,False
0,gs_ind_0,ESC_ASSOU,11/130,0.7705102196216828,0.9631377745271034,0.8539208001678056,0.22261916844323842,harmony_leiden,0.4,1.0,False
0,gs_ind_0,ESC_WONG,5/61,0.7465336971278809,0.9631377745271034,0.8686372586741506,0.2539152858110248,harmony_leiden,0.4,1.0,False
0,gs_ind_0,FMASC,10/284,0.9999967935493148,0.9999967935493148,0.3065129153937725,9.828201232666752e-07,harmony_leiden,0.4,1.0,False
0,gs_ind_0,HALLMARK_IFNA,22/44,9.772695907417267e-12,3.2575653024724225e-11,9.96358543417367,252.5911262353477,harmony_leiden,0.4,8.958304581799161e-11,True
0,gs_ind_0,HALLMARK_IFNG,35/98,1.1411150590131963e-12,5.705575295065981e-12,5.869234246021362,161.3981618002245,harmony_leiden,0.4,1.255226564914516e-11,True
0,gs_ind_0,IMMUNOGENIC_CONSENSUS,12/17,2.893796018772118e-09,7.234490046930294e-09,21.648179406800097,425.61828932480995,harmony_leiden,0.4,2.2736968718923787e-08,True
0,gs_ind_0,ISDS,10/15,1.5524585094860313e-07,3.1049170189720625e-07,17.993557623478882,282.10759991893116,harmony_leiden,0.4,1.1384695736230898e-06,True
0,gs_ind_0,KEGG_APM,20/30,4.9969655217689966e-14,4.996965521768997e-13,19.36697005672075,593.159173126574,harmony_leiden,0.4,6.870827592432371e-13,True
0,gs_ind_0,LIM_STEM,12/140,0.7624808790451932,0.9631377745271034,0.8631010744253733,0.23405389151779044,harmony_leiden,0.4,1.0,False
1,gs_ind_0,BENPORATH_ES1,36/64,4.9280114993911835e-21,9.856022998782367e-21,13.799658721271264,645.2630912536923,harmony_leiden,0.4,1.3552031623325756e-19,True
1,gs_ind_0,ESC_ASSOU,59/130,4.423084349821584e-28,1.7692337399286337e-27,10.171266895648522,640.6427921641806,harmony_leiden,0.4,2.4326963924018714e-26,True
1,gs_ind_0,ESC_WONG,43/61,3.614055197109696e-31,2.891244157687757e-30,26.61132561132561,1865.3290495164413,harmony_leiden,0.4,3.975460716820666e-29,True
1,gs_ind_0,FMASC,82/284,2.0374699854567492e-23,5.433253294551332e-23,5.49570245350836,287.13807854404615,harmony_leiden,0.4,7.4707232800080805e-22,True
1,gs_ind_0,HALLMARK_IFNA,5/44,0.45347064349753285,0.6994311982277942,1.25458901226974,0.992160035349204,harmony_leiden,0.4,1.0,False
1,gs_ind_0,HALLMARK_IFNG,10/98,0.5245733986708456,0.6994311982277942,1.0665510031585035,0.6881066260961242,harmony_leiden,0.4,1.0,False
1,gs_ind_0,ISDS,1/15,0.7953125302266378,0.9089286059733004,0.9263676432460461,0.21215683048520098,harmony_leiden,0.4,1.0,False
1,gs_ind_0,LIM_STEM,8/140,0.978032131835661,0.978032131835661,0.55603038470963,0.012350966624334419,harmony_leiden,0.4,1.0,False
10,gs_ind_0,FMASC,2/284,0.3727839469954812,0.3727839469954812,2.017109144542773,1.9903950709065783,harmony_leiden,0.4,0.9858989600667541,False
2,gs_ind_0,BENPORATH_ES1,9/64,0.18331658920374377,0.4124623257084235,1.560205113729918,2.646951359104223,harmony_leiden,0.4,0.7201723147289935,False
2,gs_ind_0,ESC_ASSOU,17/130,0.1454085636579916,0.4124623257084235,1.417914030897022,2.7340329201690845,harmony_leiden,0.4,0.5924052593473732,False
2,gs_ind_0,ESC_WONG,10/61,0.07674346803590792,0.4124623257084235,1.8724103661799556,4.807014797677054,harmony_leiden,0.4,0.3670339775630379,False
2,gs_ind_0,FMASC,35/284,0.09845341395648372,0.4124623257084235,1.3338641028280125,3.0921261447921493,harmony_leiden,0.4,0.41653367443127726,False
2,gs_ind_0,HALLMARK_IFNA,3/44,0.8326932931071772,0.998061796286623,0.7513497026078999,0.13756454203987808,harmony_leiden,0.4,1.0,False
2,gs_ind_0,HALLMARK_IFNG,3/98,0.998061796286623,0.998061796286623,0.316482205580224,0.0006140022091558709,harmony_leiden,0.4,1.0,False
2,gs_ind_0,ISDS,1/15,0.7953125302266378,0.998061796286623,0.9263676432460461,0.21215683048520098,harmony_leiden,0.4,1.0,False
2,gs_ind_0,KEGG_APM,2/30,0.8184785495604582,0.998061796286623,0.7832869326969818,0.15689870903970313,harmony_leiden,0.4,1.0,False
2,gs_ind_0,LIM_STEM,8/140,0.978032131835661,0.998061796286623,0.55603038470963,0.012350966624334419,harmony_leiden,0.4,1.0,False
3,gs_ind_0,BENPORATH_ES1,4/64,0.2877154542533534,0.6266625849024569,1.6934036404198145,2.109613964066439,harmony_leiden,0.4,0.8553702694018613,False
3,gs_ind_0,ESC_ASSOU,7/130,0.3133312924512284,0.6266625849024569,1.3867041439954615,1.6092621243500822,harmony_leiden,0.4,0.9057520660816426,False
3,gs_ind_0,ESC_WONG,2/61,0.7425552808654661,0.8910663370385592,0.9341820560559553,0.27806672389029363,harmony_leiden,0.4,1.0,False
3,gs_ind_0,FMASC,12/284,0.5582987001783076,0.8374480502674615,1.0257130375085814,0.5978482855832403,harmony_leiden,0.4,1.0,False
3,gs_ind_0,HALLMARK_IFNG,1/98,0.9872881642819868,0.9872881642819868,0.33108784706417843,0.004235713570796696,harmony_leiden,0.4,1.0,False
3,gs_ind_0,LIM_STEM,8/140,0.24036375833316967,0.6266625849024569,1.476299452221546,2.1046152204553943,harmony_leiden,0.4,0.8529036586015698,False
4,gs_ind_0,BENPORATH_ES1,16/64,0.00021405954367636646,0.0005708254498036439,3.3933880435734936,28.671605441807028,harmony_leiden,0.4,0.0012392920949684373,True
4,gs_ind_0,ESC_ASSOU,30/130,1.854250515342414e-06,7.417002061369656e-06,3.190769230769231,42.11186796186391,harmony_leiden,0.4,1.133153092709253e-05,True
4,gs_ind_0,ESC_WONG,19/61,1.5347211258966187e-06,7.417002061369656e-06,4.671537548737074,62.53862934845788,harmony_leiden,0.4,9.930548461684004e-06,True
4,gs_ind_0,FMASC,40/284,0.005294691900170856,0.010589383800341712,1.6993462737604346,8.90635961832179,harmony_leiden,0.4,0.02912080545093971,True
4,gs_ind_0,HALLMARK_IFNA,1/44,0.988798985761401,0.9999927437697325,0.31790762582155396,0.003580980803015987,harmony_leiden,0.4,1.0,False
4,gs_ind_0,HALLMARK_IFNG,3/98,0.9972118561159713,0.9999927437697325,0.33139012833441545,0.0009252538301747609,harmony_leiden,0.4,1.0,False
4,gs_ind_0,KEGG_APM,1/30,0.9526939417159237,0.9999927437697325,0.4724963490728858,0.022897919316778852,harmony_leiden,0.4,1.0,False
4,gs_ind_0,LIM_STEM,2/140,0.9999927437697325,0.9999927437697325,0.15828571970019992,1.1485617973271526e-06,harmony_leiden,0.4,1.0,False
5,gs_ind_0,BENPORATH_ES1,5/64,0.47511645513565387,0.5938955689195673,1.2192877150860344,0.9073882311624637,harmony_leiden,0.4,1.0,False
5,gs_ind_0,ESC_ASSOU,12/130,0.19977260588015391,0.5377630691273205,1.4185523679194565,2.284685731616949,harmony_leiden,0.4,0.7577581602350666,False
5,gs_ind_0,ESC_WONG,3/61,0.8175038001190771,0.8175038001190771,0.7782097565491067,0.15680905408313203,harmony_leiden,0.4,1.0,False
5,gs_ind_0,FMASC,41/284,1.4570825064818712e-06,7.285412532409356e-06,2.7413139640606006,36.84072232967369,harmony_leiden,0.4,9.930548461684004e-06,True
5,gs_ind_0,HALLMARK_IFNA,4/44,0.3764341483891243,0.5377630691273205,1.4703030303030302,1.4365039273120306,harmony_leiden,0.4,0.9858989600667541,False
5,gs_ind_0,HALLMARK_IFNG,9/98,0.24993473689215345,0.5377630691273205,1.4183408875303045,1.96660828420349,harmony_leiden,0.4,0.8553702694018613,False
5,gs_ind_0,IMMUNOGENIC_CONSENSUS,2/17,0.33956903180681175,0.5377630691273205,2.132616487455197,2.3033921908584998,harmony_leiden,0.4,0.9338148374687323,False
5,gs_ind_0,ISDS,2/15,0.2859943464619381,0.5377630691273205,2.451214655515731,3.0683894135465795,harmony_leiden,0.4,0.8553702694018613,False
5,gs_ind_0,KEGG_APM,2/30,0.6367003930160934,0.7074448811289926,1.1516694963214489,0.5199281901482253,harmony_leiden,0.4,1.0,False
5,gs_ind_0,LIM_STEM,36/140,4.156482833067011e-13,4.156482833067011e-12,5.811991201614549,165.69369080844956,harmony_leiden,0.4,5.0801456848596805e-12,True
6,gs_ind_0,BENPORATH_ES1,2/64,0.9912008700185562,0.9933396086553938,0.35032745591939546,0.0030962189023545964,harmony_leiden,0.4,1.0,False
6,gs_ind_0,ESC_ASSOU,6/130,0.9933396086553938,0.9933396086553938,0.45001600231259226,0.00300730876778203,harmony_leiden,0.4,1.0,False
6,gs_ind_0,ESC_WONG,2/61,0.9883214125632505,0.9933396086553938,0.36862603983658954,0.004330367231426374,harmony_leiden,0.4,1.0,False
6,gs_ind_0,FMASC,23/284,0.8986571438266091,0.9933396086553938,0.779430695069076,0.08328504766500075,harmony_leiden,0.4,1.0,False
6,gs_ind_0,HALLMARK_IFNA,3/44,0.8326932931071772,0.9933396086553938,0.7513497026078999,0.13756454203987808,harmony_leiden,0.4,1.0,False
6,gs_ind_0,HALLMARK_IFNG,12/98,0.26957129005164,0.8985709668388,1.3143772711243311,1.7230466021949404,harmony_leiden,0.4,0.8553702694018613,False
6,gs_ind_0,IMMUNOGENIC_CONSENSUS,5/17,0.021619839166570006,0.10809919583285002,4.0252685421994885,15.433458850696477,harmony_leiden,0.4,0.10809919583285002,False
6,gs_ind_0,ISDS,2/15,0.4514925921974739,0.9933396086553938,1.6675995895139473,1.3260690457300932,harmony_leiden,0.4,1.0,False
6,gs_ind_0,KEGG_APM,8/30,0.007315628168139372,0.07315628168139371,3.49027417027417,17.164269184804006,harmony_leiden,0.4,0.03831995707120623,True
6,gs_ind_0,LIM_STEM,7/140,0.9910433086154321,0.9933396086553938,0.4841332055860407,0.004355767594799265,harmony_leiden,0.4,1.0,False
7,gs_ind_0,BENPORATH_ES1,5/64,0.2739579158118865,0.6370604324748085,1.6047234059500577,2.0777650173315787,harmony_leiden,0.4,0.8553702694018613,False
7,gs_ind_0,ESC_ASSOU,9/130,0.28313796998880375,0.6370604324748085,1.363112976139796,1.7200045427873465,harmony_leiden,0.4,0.8553702694018613,False
7,gs_ind_0,ESC_WONG,1/61,0.9699585470511852,0.9699585470511852,0.4144684705083211,0.012642093827142044,harmony_leiden,0.4,1.0,False
7,gs_ind_0,FMASC,21/284,0.08853608437655507,0.6370604324748085,1.4837331580676965,3.597081177343638,harmony_leiden,0.4,0.4057903867258774,False
7,gs_ind_0,HALLMARK_IFNA,4/44,0.22037989944593211,0.6370604324748085,1.930620761606677,2.9198754853106075,harmony_leiden,0.4,0.8080596313017512,False
7,gs_ind_0,HALLMARK_IFNG,4/98,0.8005507633076987,0.9215054010586593,0.8032640286161413,0.17869036782050746,harmony_leiden,0.4,1.0,False
7,gs_ind_0,ISDS,1/15,0.5732795276634337,0.9215054010586593,1.7727916863486066,0.9863491169546544,harmony_leiden,0.4,1.0,False
7,gs_ind_0,KEGG_APM,1/30,0.8191159120521415,0.9215054010586593,0.864406779661017,0.17247480501173412,harmony_leiden,0.4,1.0,False
7,gs_ind_0,LIM_STEM,7/140,0.6630068792963623,0.9215054010586593,0.9539705802529447,0.3920532062160846,harmony_leiden,0.4,1.0,False
8,gs_ind_0,BENPORATH_ES1,7/64,0.4617734986713003,0.9235469973426006,1.1752612066059993,0.9081017349348484,harmony_leiden,0.4,1.0,False
8,gs_ind_0,ESC_ASSOU,12/130,0.6644456411427756,0.9996879518810263,0.9415326416635889,0.38490062312148776,harmony_leiden,0.4,1.0,False
8,gs_ind_0,ESC_WONG,1/61,0.9985422710086124,0.9996879518810263,0.21630522587460385,0.0003155444438057009,harmony_leiden,0.4,1.0,False
8,gs_ind_0,FMASC,31/284,0.3211302779744006,0.9235469973426006,1.1344713829397288,1.2886555595998188,harmony_leiden,0.4,0.9057520660816426,False
8,gs_ind_0,HALLMARK_IFNA,3/44,0.8326932931071772,0.9996879518810263,0.7513497026078999,0.13756454203987808,harmony_leiden,0.4,1.0,False
8,gs_ind_0,HALLMARK_IFNG,2/98,0.9996879518810263,0.9996879518810263,0.22245859490218087,6.942861918722873e-05,harmony_leiden,0.4,1.0,False
8,gs_ind_0,ISDS,2/15,0.4514925921974739,0.9235469973426006,1.6675995895139473,1.3260690457300932,harmony_leiden,0.4,1.0,False
8,gs_ind_0,LIM_STEM,19/140,0.09763497492064857,0.7810797993651886,1.4851205659286468,3.4551619567189236,harmony_leiden,0.4,0.41653367443127726,False
9,gs_ind_0,BENPORATH_ES1,5/64,0.7839721974692551,0.9992648213673885,0.823421951900965,0.2004058523163402,harmony_leiden,0.4,1.0,False
9,gs_ind_0,ESC_ASSOU,13/130,0.54625804529611,0.9104300754935167,1.0315914893617022,0.6237660345956179,harmony_leiden,0.4,1.0,False
9,gs_ind_0,ESC_WONG,4/61,0.8749285373986633,0.9992648213673885,0.694390972452705,0.09277970787663703,harmony_leiden,0.4,1.0,False
9,gs_ind_0,FMASC,15/284,0.9992648213673885,0.9992648213673885,0.4748385999829974,0.00034921957776735756,harmony_leiden,0.4,1.0,False
9,gs_ind_0,HALLMARK_IFNA,28/44,1.6902175322154296e-18,8.451087661077148e-18,17.86851119894598,731.2093979384648,harmony_leiden,0.4,3.0987321423949543e-17,True
9,gs_ind_0,HALLMARK_IFNG,43/98,1.5667095350164488e-19,1.5667095350164487e-18,8.686314886314886,376.11864357728047,harmony_leiden,0.4,3.4467609770361872e-18,True
9,gs_ind_0,IMMUNOGENIC_CONSENSUS,14/17,3.395682860455603e-12,8.489207151139007e-12,39.92914592110303,1054.4694984286346,harmony_leiden,0.4,3.395682860455603e-11,True
9,gs_ind_0,ISDS,12/15,2.5540687234356973e-10,5.108137446871395e-10,34.05646078059871,752.2446659340656,harmony_leiden,0.4,2.161135073676359e-09,True
9,gs_ind_0,KEGG_APM,21/30,2.3742272391936375e-15,7.914090797312125e-15,22.587450520451547,760.612166579223,harmony_leiden,0.4,3.7309285187328594e-14,True
9,gs_ind_0,LIM_STEM,8/140,0.978032131835661,0.9992648213673885,0.55603038470963,0.012350966624334419,harmony_leiden,0.4,1.0,False
0,gs_ind_0,BENPORATH_ES1,7/64,0.4617734986713003,0.998061796286623,1.1752612066059993,0.9081017349348484,harmony_leiden,0.6,1.0,False
0,gs_ind_0,ESC_ASSOU,14/130,0.4264228779547114,0.998061796286623,1.1241758621086424,0.9581617907573688,harmony_leiden,0.6,1.0,False
0,gs_ind_0,ESC_WONG,5/61,0.7465336971278809,0.998061796286623,0.8686372586741506,0.2539152858110248,harmony_leiden,0.6,1.0,False
0,gs_ind_0,FMASC,23/284,0.8986571438266091,0.998061796286623,0.779430695069076,0.08328504766500075,harmony_leiden,0.6,1.0,False
0,gs_ind_0,HALLMARK_IFNA,1/44,0.9908062995031384,0.998061796286623,0.30377668308702793,0.00280574930579761,harmony_leiden,0.6,1.0,False
0,gs_ind_0,HALLMARK_IFNG,3/98,0.998061796286623,0.998061796286623,0.316482205580224,0.0006140022091558709,harmony_leiden,0.6,1.0,False
0,gs_ind_0,KEGG_APM,3/30,0.5902554204278213,0.998061796286623,1.1428768699654777,0.602524594168903,harmony_leiden,0.6,1.0,False
0,gs_ind_0,LIM_STEM,26/140,0.0009488628428031225,0.00759090274242498,2.2368213610940804,15.56882759768835,harmony_leiden,0.6,0.0063257522853541505,True
1,gs_ind_0,BENPORATH_ES1,6/64,0.6305987493736038,0.8305570514284695,0.9954298771779492,0.4589782976701129,harmony_leiden,0.6,1.0,False
1,gs_ind_0,ESC_ASSOU,12/130,0.6644456411427756,0.8305570514284695,0.9415326416635889,0.38490062312148776,harmony_leiden,0.6,1.0,False
1,gs_ind_0,ESC_WONG,4/61,0.8749285373986633,0.9721428193318481,0.694390972452705,0.09277970787663703,harmony_leiden,0.6,1.0,False
1,gs_ind_0,FMASC,9/284,0.9999992007811698,0.9999992007811698,0.27469163590528495,2.1953881565128637e-07,harmony_leiden,0.6,1.0,False
1,gs_ind_0,HALLMARK_IFNA,30/44,4.2562587315730015e-21,2.1281293657865007e-20,22.039943371422794,1033.803300673034,harmony_leiden,0.6,1.1917524448404406e-19,True
1,gs_ind_0,HALLMARK_IFNG,47/98,1.8381494701073692e-23,1.8381494701073692e-22,10.512159640745075,550.3188925368823,harmony_leiden,0.6,6.433523145375792e-22,True
1,gs_ind_0,IMMUNOGENIC_CONSENSUS,14/17,3.395682860455603e-12,8.489207151139007e-12,39.92914592110303,1054.4694984286346,harmony_leiden,0.6,3.656889234336803e-11,True
1,gs_ind_0,ISDS,13/15,6.105430331618256e-12,1.2210860663236512e-11,51.7968,1337.4888127673826,harmony_leiden,0.6,5.698401642843706e-11,True
1,gs_ind_0,KEGG_APM,23/30,3.3088098173223733e-18,1.1029366057741244e-17,31.659906103286385,1274.3094198725667,harmony_leiden,0.6,5.147037493612581e-17,True
