# factor_first_significant | collection emt (epithelial-mesenchymal transition (EMT)) | DRVI run drvi_tum_64_nomt | vanished dimensions PRUNED (DRVI's own behaviour) | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
dimension,collection,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,direction,dim,fdr_bh_global,significant
DR 3+,hallmark,gs_ind_0,Mitotic Spindle,28/41,9.318790342872094e-20,1.2735680135258531e-18,21.876006441223836,958.5993619776112,+,DR 3,2.9061313312128255e-17,True
DR 3+,hallmark,gs_ind_0,Spermatogenesis,9/16,5.16300461734021e-06,5.292079732773715e-05,11.863011314186249,144.42020314734387,+,DR 3,0.00026416029092938306,True
DR 3+,hallmark,gs_ind_0,mTORC1 Signaling,11/45,0.0036202927297143,0.029686400383658,3.1072999120492524,17.466755483212417,+,DR 3,0.04815109237928588,True
DR 3-,hallmark,gs_ind_0,Apoptosis,16/59,0.0001230468718712,0.005414062362334,3.61321371834408,32.529565113187715,-,DR 3,0.0037832580464060503,True
DR 3-,hallmark,gs_ind_0,Estrogen Response Early,11/45,0.0036202927297143,0.0265488133512389,3.1072999120492524,17.466755483212417,-,DR 3,0.04815109237928588,True
DR 3-,hallmark,gs_ind_0,Hypoxia,17/73,0.0005600816148234,0.0082145303507438,2.9445877842347663,22.047389153988004,-,DR 3,0.01278039893894929,True
DR 3-,hallmark,gs_ind_0,Myogenesis,14/51,0.000288446247605,0.006345817447312,3.656228775692583,29.801927354436184,-,DR 3,0.007293569403726429,True
DR 3-,hallmark,gs_ind_0,Xenobiotic Metabolism,11/43,0.0024557443531291,0.0216105503075369,3.302252892226507,19.844312066440693,-,DR 3,0.03655152220146017,True
DR 3-,hallmark,gs_ind_0,p53 Pathway,12/45,0.001052589982739,0.0115784898101294,3.498752919751376,23.989204648608982,-,DR 3,0.01920170416979864,True
DR 4+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821,0.0360423637300515,11.231315714691672,79.30128646272313,+,DR 4,0.016826449962081956,True
DR 4-,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.0002165893520396,3.94598493348293,40.87772056868248,-,DR 4,0.0012282669936562807,True
DR 4-,hallmark,gs_ind_0,Complement,15/67,0.001831356886386,0.0057758178724482,2.782877679373636,17.53963791494446,-,DR 4,0.03026964482606147,True
DR 4-,hallmark,gs_ind_0,Estrogen Response Early,13/45,0.0002744321893008,0.0014064649701668,3.917907692307692,32.13000232506372,-,DR 4,0.007093649566797014,True
DR 4-,hallmark,gs_ind_0,Estrogen Response Late,15/62,0.0007777304827189,0.0028873608958924,3.084607745779543,22.08310944592298,-,DR 4,0.016483355764809308,True
DR 4-,hallmark,gs_ind_0,Glycolysis,16/43,1.2868923415625791e-06,1.7587528668021916e-05,5.767479674796748,78.22594335888107,-,DR 4,8.026531376088887e-05,True
DR 4-,hallmark,gs_ind_0,Hypoxia,25/73,7.583069696323644e-09,3.109058575492694e-07,5.250242312097982,98.16560626080376,-,DR 4,9.196578415041396e-07,True
DR 4-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,17/73,0.0005600816148234,0.0025514829119734,2.9445877842347663,22.047389153988004,-,DR 4,0.01278039893894929,True
DR 4-,hallmark,gs_ind_0,Interferon Alpha Response,12/44,0.0008450812378221,0.0028873608958924,3.6084472556621097,25.53365350308321,-,DR 4,0.016826449962081956,True
DR 4-,hallmark,gs_ind_0,Interferon Gamma Response,27/99,4.22527678169424e-07,8.66181740247319e-06,3.7788929742621487,55.46285330453434,-,DR 4,3.109139061046694e-05,True
DR 4-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,26/102,2.9419094489989387e-06,3.015457185223912e-05,3.423357117441055,43.60142262942461,-,DR 4,0.00016190390740751303,True
DR 4-,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583,0.0028873608958924,3.913696330055169,27.877932409757037,-,DR 4,0.01676139306433399,True
DR 4-,hallmark,gs_ind_0,Unfolded Protein Response,8/17,9.579192386277696e-05,0.0005610669826248,8.326862611073137,77.05122574582239,-,DR 4,0.003045346162025856,True
DR 4-,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.0001118060520593,4.850470593433785,54.339235248636655,-,DR 4,0.0005836265223473438,True
DR 4-,hallmark,gs_ind_0,p53 Pathway,11/45,0.0036202927297143,0.0106022858513064,3.1072999120492524,17.466755483212417,-,DR 4,0.04815109237928588,True
DR 5+,hallmark,gs_ind_0,DNA Repair,8/14,1.5457047579913812e-05,9.789463467278748e-05,12.19040959040959,135.03859791636205,+,DR 5,0.0006488987474413819,True
DR 5+,hallmark,gs_ind_0,E2F Targets,55/63,1.2116576927350161e-49,4.6042992323930606e-48,80.43966040024257,9060.29541980699,+,DR 5,7.935146229721621e-46,True
DR 5+,hallmark,gs_ind_0,G2-M Checkpoint,47/59,2.0635915090377165e-38,3.920823867171662e-37,44.27557003257329,3841.958822122569,+,DR 5,1.9306372560982868e-35,True
DR 5+,hallmark,gs_ind_0,Mitotic Spindle,24/41,9.011372288295874e-15,1.1414404898508112e-13,14.146742209631729,457.5097318590183,+,DR 5,2.2698260429249877e-12,True
DR 5+,hallmark,gs_ind_0,Myc Targets V1,11/14,2.151680697932889e-09,2.0440966630362445e-08,31.16660384470411,621.9924296779698,+,DR 5,2.7098763251466326e-07,True
DR 5+,hallmark,gs_ind_0,Spermatogenesis,9/16,5.16300461734021e-06,3.92388350917856e-05,11.863011314186249,144.42020314734387,+,DR 5,0.00026416029092938306,True
DR 5-,hallmark,gs_ind_0,Androgen Response,8/20,0.0003802866440654,0.0028521498304905,6.317818181818182,49.7501979495992,-,DR 5,0.009258354022246484,True
DR 5-,hallmark,gs_ind_0,Apoptosis,18/59,7.511833675533866e-06,0.0001125551535965,4.297837927050669,50.71032275147262,-,DR 5,0.00035908758205161525,True
DR 5-,hallmark,gs_ind_0,Glycolysis,11/43,0.0024557443531291,0.0110508495890813,3.302252892226507,19.844312066440693,-,DR 5,0.03655152220146017,True
DR 5-,hallmark,gs_ind_0,Hypoxia,23/73,1.8872699400340838e-07,8.492714730153376e-06,4.589234416399386,71.05495282766239,-,DR 5,1.5645228907953438e-05,True
DR 5-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,16/73,0.0016432982383938,0.0092209408196664,2.711700247437257,17.384845697161882,-,DR 5,0.02759476964933589,True
DR 5-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,25/102,1.00049025419168e-05,0.0001125551535965,3.231265508684864,37.19973520574701,-,DR 5,0.00046142328695079665,True
DR 5-,hallmark,gs_ind_0,UV Response Dn,9/30,0.0018441881639332,0.0092209408196664,4.105956645819418,25.84993743438132,-,DR 5,0.03026964482606147,True
DR 5-,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175,0.0047088689503987,6.609449981543005,47.71401518022149,-,DR 5,0.01572813692481642,True
DR 5-,hallmark,gs_ind_0,heme Metabolism,8/26,0.0027751513735882,0.011352891982861,4.254475254475254,25.04630847976831,-,DR 5,0.04056800523577929,True
DR 5-,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.0001227139595773,4.850470593433785,54.339235248636655,-,DR 5,0.0005836265223473438,True
DR 5-,hallmark,gs_ind_0,p53 Pathway,17/45,4.540944488544732e-07,1.0217125099225648e-05,5.931210860939816,86.62510107321158,-,DR 5,3.163685686753133e-05,True
DR 6-,hallmark,gs_ind_0,DNA Repair,6/14,0.0014031510050112,0.0100559155359138,7.047482231967337,46.2951564116883,-,DR 6,0.02431014796777341,True
DR 6-,hallmark,gs_ind_0,E2F Targets,18/63,2.081830539905397e-05,0.0004475935660796,3.911094385066988,42.16033767242615,-,DR 6,0.0008468265966360524,True
DR 6-,hallmark,gs_ind_0,Interferon Alpha Response,12/44,0.0008450812378221,0.0075153089632839,3.6084472556621097,25.53365350308321,-,DR 6,0.016826449962081956,True
DR 6-,hallmark,gs_ind_0,Oxidative Phosphorylation,7/9,2.7409457721732702e-06,0.0001178606682034,27.88372093023256,357.11260051700145,-,DR 6,0.00015342268258087817,True
DR 6-,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655,0.0075153089632839,7.991602399314481,56.281462040462216,-,DR 6,0.016982181492147655,True
DR 6-,hallmark,gs_ind_0,Reactive Oxygen Species Pathway,5/9,0.0008581515173821,0.0075153089632839,11.231315714691672,79.30128646272313,-,DR 6,0.016826449962081956,True
DR 7+,hallmark,gs_ind_0,Androgen Response,7/20,0.0022466358094144,0.0898654323765778,5.132070054550675,31.29701252450603,+,DR 7,0.03486544529823438,True
DR 7-,hallmark,gs_ind_0,E2F Targets,14/63,0.0027966148416209,0.0219068162593637,2.7510222872153167,16.174210720277465,-,DR 7,0.04060982394185205,True
DR 7-,hallmark,gs_ind_0,Myc Targets V1,7/14,0.000168169308938,0.0019759893800217,9.268733850129198,80.55029573707145,-,DR 7,0.004873189399269743,True
DR 7-,hallmark,gs_ind_0,Unfolded Protein Response,10/17,8.387619495658908e-07,3.942181162959687e-05,13.180577427821522,184.41392571522115,-,DR 7,5.52557913090741e-05,True
DR 7-,hallmark,gs_ind_0,Xenobiotic Metabolism,13/43,0.0001649564498609,0.0019759893800217,4.179540983606557,36.40308751287863,-,DR 7,0.004873189399269743,True
DR 7-,hallmark,gs_ind_0,mTORC1 Signaling,16/45,2.6129029306732644e-06,6.140321887082172e-05,5.370400992145514,69.036766403883,-,DR 7,0.00014751639045671732,True
DR 7-,hallmark,gs_ind_0,p53 Pathway,13/45,0.0002744321893008,0.0025796625794278,3.917907692307692,32.13000232506372,-,DR 7,0.007093649566797014,True
DR 8+,lab,gs_ind_0,EMT_B_EPITHELIAL,3/4,0.0036541598583761,0.029233278867009,21.259915611814343,119.30828811722128,+,DR 8,0.04815109237928588,True
DR 8+,hallmark,gs_ind_0,Apoptosis,20/59,3.3105598966580025e-07,2.703952227678463e-06,5.064798905992496,75.5717546856817,+,DR 8,2.492355121613829e-05,True
DR 8+,hallmark,gs_ind_0,Estrogen Response Early,17/45,4.540944488544732e-07,3.1786611419813124e-06,5.931210860939816,86.62510107321158,+,DR 8,3.163685686753133e-05,True
DR 8+,hallmark,gs_ind_0,Hypoxia,27/73,2.351006291760651e-10,5.759965414813595e-09,5.980446840816833,132.5925316664904,+,DR 8,3.347117435813153e-08,True
DR 8+,hallmark,gs_ind_0,Inflammatory Response,16/71,0.0011980953439256,0.005439026731118,2.8126419102028857,18.920704560856493,+,DR 8,0.02161522426272384,True
DR 8+,hallmark,gs_ind_0,KRAS Signaling Dn,10/34,0.0012210060008632,0.005439026731118,3.996625421822272,26.80968373566166,+,DR 8,0.02184800081872431,True
DR 8+,hallmark,gs_ind_0,TGF-beta Signaling,8/10,3.310961911443016e-07,2.703952227678463e-06,31.765714285714285,473.9716770595699,+,DR 8,2.492355121613829e-05,True
DR 8+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,58/102,1.3034890255200802e-34,6.387096225048395e-33,16.204257835600238,1264.3023562147634,+,DR 8,8.536549628131005e-32,True
DR 8+,hallmark,gs_ind_0,UV Response Dn,9/30,0.0018441881639332,0.0075304350027276,4.105956645819418,25.84993743438132,+,DR 8,0.03026964482606147,True
DR 8+,hallmark,gs_ind_0,UV Response Up,18/38,2.6603615299743244e-09,4.3452571656247317e-08,8.804343468092215,173.84003445213864,+,DR 8,3.287303332038085e-07,True
DR 8+,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175,0.0044865056944076,6.609449981543005,47.71401518022149,+,DR 8,0.01572813692481642,True
DR 8+,hallmark,gs_ind_0,mTORC1 Signaling,12/45,0.001052589982739,0.005439026731118,3.498752919751376,23.989204648608982,+,DR 8,0.01920170416979864,True
DR 8+,hallmark,gs_ind_0,p53 Pathway,18/45,7.169496475591144e-08,8.782633182599153e-07,6.537434620174346,107.5463257154004,+,DR 8,6.40911204376496e-06,True
DR 8-,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821,0.0200990821111082,11.231315714691672,79.30128646272313,-,DR 8,0.016826449962081956,True
DR 8-,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655,0.0200990821111082,7.991602399314481,56.281462040462216,-,DR 8,0.016982181492147655,True
DR 9+,hallmark,gs_ind_0,DNA Repair,7/14,0.000168169308938,0.0013453544715041,9.268733850129198,80.55029573707145,+,DR 9,0.004873189399269743,True
DR 9+,hallmark,gs_ind_0,E2F Targets,23/63,7.744893313328781e-09,3.7175487903978153e-07,5.755068683707181,107.48299870751892,+,DR 9,9.22205569254367e-07,True
DR 9+,hallmark,gs_ind_0,Estrogen Response Late,15/62,0.0007777304827189,0.0037446611667585,3.084607745779543,22.08310944592298,+,DR 9,0.016483355764809308,True
DR 9+,hallmark,gs_ind_0,Fatty Acid Metabolism,9/23,0.00019676960441,0.0013492772873832,6.1120914738453225,52.15739222427513,+,DR 9,0.005554500600349527,True
DR 9+,hallmark,gs_ind_0,Myc Targets V1,7/14,0.000168169308938,0.0013453544715041,9.268733850129198,80.55029573707145,+,DR 9,0.004873189399269743,True
DR 9+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821,0.0037446611667585,11.231315714691672,79.30128646272313,+,DR 9,0.016826449962081956,True
DR 9+,hallmark,gs_ind_0,Pperoxisome,7/13,9.181317825896858e-05,0.0011017581391076,10.700655933214072,99.47067286211808,+,DR 9,0.0029619926326009123,True
DR 9+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583,0.0037446611667585,3.913696330055169,27.877932409757037,+,DR 9,0.01676139306433399,True
DR 9+,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175,0.0037446611667585,6.609449981543005,47.71401518022149,+,DR 9,0.01572813692481642,True
DR 9+,hallmark,gs_ind_0,Xenobiotic Metabolism,15/43,7.194221031931653e-06,0.0001726613047663,5.196718210620892,61.54074522832815,+,DR 9,0.00034643348189794407,True
DR 9+,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.0002181581503597,4.850470593433785,54.339235248636655,+,DR 9,0.0005836265223473438,True
DR 9-,lab,gs_ind_0,EMT_B_EPITHELIAL,3/4,0.0036541598583761,0.0146166394335045,21.259915611814343,119.30828811722128,-,DR 9,0.04815109237928588,True
DR 9-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,20/102,0.0019171025509528,0.0373834997435813,2.3657684882061614,14.802472243554236,-,DR 9,0.03138776151547472,True
DR 9-,hallmark,gs_ind_0,p53 Pathway,12/45,0.001052589982739,0.0373834997435813,3.498752919751376,23.989204648608982,-,DR 9,0.01920170416979864,True
DR 10+,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.0002599072224475,3.94598493348293,40.87772056868248,+,DR 10,0.0012282669936562807,True
DR 10+,hallmark,gs_ind_0,Hypoxia,19/73,5.187177178640142e-05,0.000354457107207,3.4429448783076806,33.970627529448805,+,DR 10,0.0019523461691330053,True
DR 10+,hallmark,gs_ind_0,Interferon Alpha Response,15/44,9.96089057521588e-06,0.0001020991283959,5.017725798346201,57.78836563157508,+,DR 10,0.00046142328695079665,True
DR 10+,hallmark,gs_ind_0,Interferon Gamma Response,26/99,1.5821870176734582e-06,2.16232225748706e-05,3.5692844473032768,47.67387042780095,+,DR 10,9.683871755835026e-05,True
DR 10+,hallmark,gs_ind_0,PI3K/AKT/mTOR  Signaling,6/14,0.0014031510050112,0.0071911489006826,7.047482231967337,46.2951564116883,+,DR 10,0.02431014796777341,True
DR 10+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,30/102,1.2782176753602222e-08,2.620346234488455e-07,4.264880169885732,77.51511010252652,+,DR 10,1.3723028780219827e-06,True
DR 10+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583,0.0047220598875704,3.913696330055169,27.877932409757037,+,DR 10,0.01676139306433399,True
DR 10+,hallmark,gs_ind_0,p53 Pathway,19/45,1.0298243676728948e-08,2.620346234488455e-07,7.19429284266334,132.3123438063565,+,DR 10,1.1480305764175445e-06,True
DR 10-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,35/115,2.2041249950471107e-10,9.477737478702575e-09,4.5844701731999775,101.93807972673784,-,DR 10,3.2077365761252283e-08,True
DR 10-,hallmark,gs_ind_0,Estrogen Response Late,15/62,0.0007777304827189,0.0150871230859262,3.084607745779543,22.08310944592298,-,DR 10,0.016483355764809308,True
DR 10-,hallmark,gs_ind_0,mTORC1 Signaling,12/45,0.001052589982739,0.0150871230859262,3.498752919751376,23.989204648608982,-,DR 10,0.01920170416979864,True
DR 11+,hallmark,gs_ind_0,Adipogenesis,11/31,0.0001068244857215,0.0049139263431895,5.270802496943175,48.19792256034924,+,DR 11,0.0033634305624524207,True
DR 11-,lab,gs_ind_0,EMT_A_HYBRID,4/5,0.0004483700298631,0.0020176651343843,27.47328244274809,211.8160324680408,-,DR 11,0.010562501171127489,True
DR 11-,lab,gs_ind_0,EMT_B_HYBRID,4/5,0.0004483700298631,0.0020176651343843,27.47328244274809,211.8160324680408,-,DR 11,0.010562501171127489,True
DR 11-,lab,gs_ind_0,EMT_C_HYBRID,5/11,0.0026594995775354,0.0079784987326064,7.766869958685816,46.054566494324,-,DR 11,0.039161857295495796,True
DR 11-,hallmark,gs_ind_0,Coagulation,14/52,0.0003603063668333,0.0077465868869178,3.559242366212876,28.219651953410228,-,DR 11,0.008938054531785158,True
DR 11-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,25/115,9.07384441242378e-05,0.0039017530973422,2.7462341219247297,25.56065491258692,-,DR 11,0.0029564481122867333,True
DR 12+,hallmark,gs_ind_0,DNA Repair,6/14,0.0014031510050112,0.0154346610551236,7.047482231967337,46.2951564116883,+,DR 12,0.02431014796777341,True
DR 12+,hallmark,gs_ind_0,Fatty Acid Metabolism,9/23,0.00019676960441,0.0060375081646184,6.1120914738453225,52.15739222427513,+,DR 12,0.005554500600349527,True
DR 12+,hallmark,gs_ind_0,Interferon Alpha Response,12/44,0.0008450812378221,0.012394524821392,3.6084472556621097,25.53365350308321,+,DR 12,0.016826449962081956,True
DR 12+,hallmark,gs_ind_0,UV Response Up,10/38,0.0030763498352106,0.0225598987915447,3.42795966293687,19.82735812307964,+,DR 12,0.044279154001745535,True
DR 12+,hallmark,gs_ind_0,Xenobiotic Metabolism,11/43,0.0024557443531291,0.0216105503075369,3.302252892226507,19.844312066440693,+,DR 12,0.03655152220146017,True
DR 12+,hallmark,gs_ind_0,mTORC1 Signaling,13/45,0.0002744321893008,0.0060375081646184,3.917907692307692,32.13000232506372,+,DR 12,0.007093649566797014,True
DR 12-,lab,gs_ind_0,EMT_B_EPITHELIAL,4/4,9.731911478979302e-05,0.0008758720331081,82.46564885496183,761.7776794946161,-,DR 12,0.0030789511244364953,True
DR 12-,lab,gs_ind_0,EMT_C_EPITHELIAL,3/3,0.0009865293006863,0.0044393818530887,63.81518987341772,441.685192433098,-,DR 12,0.018946570059221637,True
DR 12-,hallmark,gs_ind_0,Androgen Response,7/20,0.0022466358094144,0.0351972943474929,5.132070054550675,31.29701252450603,-,DR 12,0.03486544529823438,True
DR 12-,hallmark,gs_ind_0,Estrogen Response Early,12/45,0.001052589982739,0.0247358645943675,3.498752919751376,23.989204648608982,-,DR 12,0.01920170416979864,True
DR 12-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,25/102,1.00049025419168e-05,0.00047023041947,3.231265508684864,37.19973520574701,-,DR 12,0.00046142328695079665,True
DR 12-,hallmark,gs_ind_0,p53 Pathway,11/45,0.0036202927297143,0.0419113282183884,3.1072999120492524,17.466755483212417,-,DR 12,0.04815109237928588,True
DR 13+,hallmark,gs_ind_0,E2F Targets,15/63,0.0009317192018337,0.0130440688256724,3.019284741712285,21.070015389272932,+,DR 13,0.018052748676949414,True
DR 13+,hallmark,gs_ind_0,Interferon Alpha Response,13/44,0.0002137523131006,0.0044887985751127,4.0445714285714285,34.179429957609045,+,DR 13,0.005956867653173743,True
DR 13+,hallmark,gs_ind_0,Interferon Gamma Response,20/99,0.0013019686255638,0.0136706705684202,2.4593285597310057,16.339478501065337,+,DR 13,0.023044844672479258,True
DR 13+,hallmark,gs_ind_0,Pperoxisome,7/13,9.181317825896858e-05,0.0038561534868766,10.700655933214072,99.47067286211808,+,DR 13,0.0029619926326009123,True
DR 13-,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.0001549582356055,3.94598493348293,40.87772056868248,-,DR 13,0.0012282669936562807,True
DR 13-,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.0022466358094144,0.0082376646345196,5.132070054550675,31.29701252450603,-,DR 13,0.03486544529823438,True
DR 13-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,26/115,3.127906509093595e-05,0.0001549582356055,2.9040514798866672,30.122452664696556,-,DR 13,0.0012282669936562807,True
DR 13-,hallmark,gs_ind_0,Estrogen Response Early,13/45,0.0002744321893008,0.0012075016329236,3.917907692307692,32.13000232506372,-,DR 13,0.007093649566797014,True
DR 13-,hallmark,gs_ind_0,Glycolysis,21/43,5.370684821273666e-11,1.1815506606802063e-09,9.467718972454348,223.8877006829208,-,DR 13,9.50611213365439e-09,True
DR 13-,hallmark,gs_ind_0,Hypoxia,47/73,2.558638424629185e-31,1.1258009068368417e-29,20.721221805666524,1459.6165945190903,-,DR 13,1.3963769202413778e-28,True
DR 13-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,20/73,1.414757423332419e-05,8.89276094666092e-05,3.7097108240350014,41.42251005354293,-,DR 13,0.0005977578300260653,True
DR 13-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,27/102,8.186310283522338e-07,6.003294207916382e-06,3.6224402160429032,50.77079034832517,-,DR 13,5.52557913090741e-05,True
