# factor_first_hallmark_significant | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_tum_32 | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
dimension,collection,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,direction,dim,fdr_bh_global,significant
DR 4+,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.00920981837136464,5.132070054550675,31.29701252450603,+,DR 4,0.028629695270414177,True
DR 4+,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,27/112,5.971900787352235e-06,7.016983425138877e-05,3.1802248175674537,38.25316023244297,+,DR 4,0.00021103158610520783,True
DR 4+,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.0029248706551891135,3.6866086956521738,28.486001648149458,+,DR 4,0.00797102275312346,True
DR 4+,hallmark,gs_ind_0,Estrogen Response Late,15/65,0.0013181093910427006,0.006195114137900693,2.896399882575859,19.207640477550406,+,DR 4,0.018746444672607297,True
DR 4+,hallmark,gs_ind_0,Hypoxia,25/70,2.766059727264328e-09,6.50024035907117e-08,5.605992298299991,110.470798542749,+,DR 4,2.0426287216721192e-07,True
DR 4+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,18/70,9.822526375860494e-05,0.0007694312327757388,3.376099151989563,31.15547723321834,+,DR 4,0.00241785264636566,True
DR 4+,hallmark,gs_ind_0,Inflammatory Response,17/73,0.0005600816148234473,0.0029248706551891135,2.9445877842347663,22.047389153988004,+,DR 4,0.009386438527847062,True
DR 4+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,34/97,4.703743694833387e-12,2.210759536571692e-10,5.669646023976733,147.8794631338036,+,DR 4,5.312463467105944e-10,True
DR 4+,hallmark,gs_ind_0,UV Response Dn,10/31,0.0005406708160615204,0.0029248706551891135,4.561984984435085,34.31844415681465,+,DR 4,0.00924113917066575,True
DR 4+,hallmark,gs_ind_0,UV Response Up,10/38,0.003076349835210654,0.011122187865761595,3.42795966293687,19.82735812307964,+,DR 4,0.03587050957114355,True
DR 4+,hallmark,gs_ind_0,mTORC1 Signaling,12/49,0.002351442988433525,0.00920981837136464,3.118479221927498,18.87530058397867,+,DR 4,0.029702437748634004,True
DR 4+,hallmark,gs_ind_0,p53 Pathway,16/45,2.6129029306732644e-06,4.093547924721448e-05,5.370400992145514,69.036766403883,+,DR 4,0.00010033547253785335,True
DR 5+,hallmark,gs_ind_0,Androgen Response,8/21,0.0005622085576575063,0.008245725512310094,5.8465608465608465,43.75354303731788,+,DR 5,0.009386438527847062,True
DR 5+,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.0013946241204501608,3.94598493348293,40.87772056868248,+,DR 5,0.0008691431254375896,True
DR 5+,hallmark,gs_ind_0,Hypoxia,17/70,0.0003285323785232208,0.007227712327510857,3.11505258600932,24.985447909646208,+,DR 5,0.006436552722087591,True
DR 5+,hallmark,gs_ind_0,mTORC1 Signaling,12/49,0.002351442988433525,0.02069269829821502,3.118479221927498,18.87530058397867,+,DR 5,0.029702437748634004,True
DR 5+,hallmark,gs_ind_0,p53 Pathway,12/45,0.0010525899827390427,0.01157848981012947,3.4987529197513756,23.989204648608986,+,DR 5,0.015997145911812363,True
DR 5-,hallmark,gs_ind_0,DNA Repair,8/16,5.5432325630216626e-05,0.0003880262794115164,9.311688311688311,91.25778256286647,-,DR 5,0.0014317945992378823,True
DR 5-,hallmark,gs_ind_0,E2F Targets,54/64,5.395931688192545e-47,1.888576090867391e-45,63.43718511295303,6758.334697211356,-,DR 5,1.0360188841329686e-43,True
DR 5-,hallmark,gs_ind_0,G2-M Checkpoint,42/58,3.1940485096521888e-31,5.589584891891331e-30,28.99961762737788,2036.3197609511647,-,DR 5,1.2265146277064406e-28,True
DR 5-,hallmark,gs_ind_0,Mitotic Spindle,22/35,1.548028003769914e-14,1.8060326710648997e-13,16.69000933706816,530.7291024086087,-,DR 5,2.026509386753342e-12,True
DR 5-,hallmark,gs_ind_0,Myc Targets V1,12/18,7.924023943531437e-09,6.933520950590007e-08,18.30748826770047,341.4962917656203,-,DR 5,5.167068023044072e-07,True
DR 5-,hallmark,gs_ind_0,Spermatogenesis,7/16,0.00047032063077736506,0.0027435370128679627,7.309261525907793,56.004262789456,-,DR 5,0.008284546890757256,True
DR 6-,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.011732431449164329,5.132070054550675,31.29701252450603,-,DR 6,0.028629695270414177,True
DR 6-,hallmark,gs_ind_0,Complement,16/66,0.0005056385251259811,0.004753002136184222,3.099975851243661,23.52785113414149,-,DR 6,0.008825690620380761,True
DR 6-,hallmark,gs_ind_0,DNA Repair,6/16,0.0031514828378030346,0.013465426670612965,5.698739135757131,32.82406608056813,-,DR 6,0.03630508229149096,True
DR 6-,hallmark,gs_ind_0,Estrogen Response Late,15/65,0.0013181093910427006,0.008850163054143847,2.896399882575859,19.207640477550406,-,DR 6,0.018746444672607297,True
DR 6-,hallmark,gs_ind_0,Fatty Acid Metabolism,7/20,0.002246635809414446,0.011732431449164329,5.132070054550675,31.29701252450603,-,DR 6,0.028629695270414177,True
DR 6-,hallmark,gs_ind_0,Glycolysis,15/46,1.846342342799474e-05,0.0004338904505578764,4.693834766611047,51.1614794953858,-,DR 6,0.0005425985660471924,True
DR 6-,hallmark,gs_ind_0,Hypoxia,15/70,0.002906951568010528,0.013465426670612965,2.6279352128408733,15.348850636602599,-,DR 6,0.03466675161851065,True
DR 6-,hallmark,gs_ind_0,Myc Targets V1,8/18,0.00015776008762408633,0.0018536810295830145,7.529622758194186,65.91759385206704,-,DR 6,0.003577551593365107,True
DR 6-,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.006315275215490534,3.9136963300551693,27.877932409757033,-,DR 6,0.013007682904067753,True
DR 6-,hallmark,gs_ind_0,Unfolded Protein Response,9/19,3.1838402685300594e-05,0.0004988016420697094,8.45940569439264,87.59577017139024,-,DR 6,0.0008691431254375896,True
DR 6-,hallmark,gs_ind_0,mTORC1 Signaling,19/49,5.525072478301185e-08,2.596784064801557e-06,6.236688795556158,104.22370371093733,-,DR 6,3.060040141828349e-06,True
DR 7+,hallmark,gs_ind_0,Estrogen Response Early,14/47,0.00010981800866062544,0.0015374521212487562,4.102076747629146,37.39734577513979,+,DR 7,0.0026466599576786716,True
DR 7+,hallmark,gs_ind_0,Hypoxia,17/70,0.0003285323785232208,0.002759671979595055,3.11505258600932,24.985447909646208,+,DR 7,0.006436552722087591,True
DR 7+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,18/70,9.822526375860494e-05,0.0015374521212487562,3.376099151989563,31.15547723321834,+,DR 7,0.00241785264636566,True
DR 7+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,42/97,8.310521107379731e-19,3.490418865099487e-17,8.433086082928353,351.08281977919955,+,DR 7,1.6506414337416293e-16,True
DR 7+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.005643437426608561,3.9136963300551693,27.877932409757033,+,DR 7,0.013007682904067753,True
DR 7+,hallmark,gs_ind_0,p53 Pathway,13/45,0.00027443218930083994,0.002759671979595055,3.917907692307692,32.13000232506372,+,DR 7,0.005591975561780863,True
DR 7-,hallmark,gs_ind_0,DNA Repair,6/16,0.0031514828378030346,0.019959391306085886,5.698739135757131,32.82406608056813,-,DR 7,0.03630508229149096,True
DR 7-,hallmark,gs_ind_0,E2F Targets,49/64,1.4295654375570202e-38,2.7161743313583387e-37,37.637496007665284,3279.763884226991,-,DR 7,1.0292871150410545e-35,True
DR 7-,hallmark,gs_ind_0,G2-M Checkpoint,48/58,8.88769431256088e-41,3.3773238387731346e-39,54.23216237314598,5001.361663105294,-,DR 7,8.532186540058445e-38,True
DR 7-,hallmark,gs_ind_0,Mitotic Spindle,26/35,6.834554089038708e-20,8.657101846115697e-19,28.63806364047655,1263.7894614916554,-,DR 7,1.5746812621145182e-17,True
DR 7-,hallmark,gs_ind_0,Myc Targets V1,7/18,0.001098228404340707,0.008346535872989374,6.031344792719919,41.09792683634926,-,DR 7,0.016430637945460968,True
DR 7-,hallmark,gs_ind_0,Spermatogenesis,10/16,3.781203714594242e-07,3.59214352886453e-06,15.216838279830405,225.02741476362493,-,DR 7,1.7149396374852623e-05,True
DR 8+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,19/97,0.002521479890180152,0.11598807494828699,2.3574774964468075,14.104574018746534,+,DR 8,0.03116679005887913,True
DR 8-,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.03444841574435484,5.132070054550675,31.29701252450603,-,DR 8,0.028629695270414177,True
DR 8-,hallmark,gs_ind_0,Oxidative Phosphorylation,9/11,3.8947341182875066e-08,1.7915776944122532e-06,35.688250652741516,608.8792189914038,-,DR 8,2.2077018714454052e-06,True
DR 8-,hallmark,gs_ind_0,mTORC1 Signaling,15/49,4.320330277245632e-05,0.0009936759637664953,4.278409312863784,42.996274902517925,-,DR 8,0.0011415184585749927,True
DR 9+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/11,0.002659499577535494,0.06382798986085186,7.766869958685816,46.054566494324,+,DR 9,0.03213791780080783,True
DR 9+,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655757,0.04194591049274764,7.991602399314481,56.281462040462216,+,DR 9,0.013640946501706549,True
DR 9-,hallmark,gs_ind_0,Androgen Response,8/21,0.0005622085576575063,0.0028735104058050325,5.8465608465608465,43.75354303731788,-,DR 9,0.009386438527847062,True
DR 9-,hallmark,gs_ind_0,Apoptosis,22/59,1.0668192181423864e-08,2.3312585678582105e-07,5.927731092436975,108.80942728562319,-,DR 9,6.752613952197963e-07,True
DR 9-,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.0028735104058050325,3.6866086956521738,28.486001648149458,-,DR 9,0.00797102275312346,True
DR 9-,hallmark,gs_ind_0,Hypoxia,24/70,1.5203860225162242e-08,2.3312585678582105e-07,5.237472965975205,94.28350340072672,-,DR 9,9.441600957750115e-07,True
DR 9-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,16/70,0.0010169272055556603,0.0046778651455560375,2.8658909524875065,19.74876783775596,-,DR 9,0.015788411601079796,True
DR 9-,hallmark,gs_ind_0,Inflammatory Response,17/73,0.0005600816148234473,0.0028735104058050325,2.9445877842347663,22.047389153988004,-,DR 9,0.009386438527847062,True
DR 9-,hallmark,gs_ind_0,KRAS Signaling Dn,9/30,0.0018441881639332898,0.007069387961744278,4.105956645819418,25.849937434381317,-,DR 9,0.02470354377733895,True
DR 9-,hallmark,gs_ind_0,TGF-beta Signaling,7/9,2.7409457721732702e-06,2.101391758666174e-05,27.88372093023256,357.11260051700145,-,DR 9,0.00010185708159818087,True
DR 9-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,54/97,1.903224833176471e-31,8.754834232611767e-30,15.030206739633597,1063.1855440226127,-,DR 9,7.830410742211767e-29,True
DR 9-,hallmark,gs_ind_0,UV Response Dn,9/31,0.0023774452607899232,0.008412498615102806,3.9212648680011606,23.691218837052602,-,DR 9,0.029705172889696225,True
DR 9-,hallmark,gs_ind_0,UV Response Up,16/38,1.7058063339244201e-07,1.9616772840130832e-06,7.069015356820235,110.16394340711705,-,DR 9,8.543864768177966e-06,True
DR 9-,hallmark,gs_ind_0,Unfolded Protein Response,7/19,0.0015934136015422816,0.006663365970085905,5.545736434108528,35.72495001353711,-,DR 9,0.02142455549271839,True
DR 9-,hallmark,gs_ind_0,p53 Pathway,17/45,4.540944488544732e-07,4.177668929461154e-06,5.9312108609398155,86.62510107321158,-,DR 9,1.9966290270242485e-05,True
DR 10+,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.016849768570608346,5.132070054550675,31.29701252450603,+,DR 10,0.028629695270414177,True
DR 10+,hallmark,gs_ind_0,Interferon Alpha Response,20/48,5.4110734199058176e-09,2.4349830389576176e-07,7.063468921611508,134.4518478419007,+,DR 10,3.666797988077354e-07,True
DR 10+,hallmark,gs_ind_0,Interferon Gamma Response,26/96,8.239191316662985e-07,1.8538180462491716e-05,3.7276311243878153,52.221105543102446,+,DR 10,3.51538829510954e-05,True
DR 10+,hallmark,gs_ind_0,Myc Targets V1,7/18,0.001098228404340707,0.009884055639066365,6.031344792719919,41.09792683634926,+,DR 10,0.016430637945460968,True
DR 10+,hallmark,gs_ind_0,Oxidative Phosphorylation,6/11,0.00027959877808904316,0.0031454862535017355,10.909792007478384,89.26560832643746,+,DR 10,0.005591975561780863,True
DR 10+,hallmark,gs_ind_0,Reactive Oxygen Species Pathway,6/9,6.044897603128107e-05,0.000906734640469216,17.163055453543887,166.71695918221195,+,DR 10,0.0015406464687618537,True
DR 10-,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.006612226407390817,3.6866086956521738,28.486001648149458,-,DR 10,0.00797102275312346,True
DR 10-,hallmark,gs_ind_0,PI3K/AKT/mTOR  Signaling,6/17,0.004470933080813283,0.050297997159149434,5.200290600201185,28.13439456903835,-,DR 10,0.048316274944623844,True
DR 10-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,35/97,8.006450799998684e-13,3.602902859999407e-11,5.966574018126888,166.18912599193214,-,DR 10,9.812160980423918e-11,True
DR 10-,hallmark,gs_ind_0,p53 Pathway,13/45,0.00027443218930083994,0.006174724259268898,3.917907692307692,32.13000232506372,-,DR 10,0.005591975561780863,True
DR 11+,hallmark,gs_ind_0,Oxidative Phosphorylation,9/11,3.8947341182875066e-08,1.713683012046503e-06,35.688250652741516,608.8792189914038,+,DR 11,2.2077018714454052e-06,True
DR 11-,hallmark,gs_ind_0,Angiogenesis,8/18,0.00015776008762408633,0.0017353609638649495,7.529622758194186,65.91759385206704,-,DR 11,0.003577551593365107,True
DR 11-,hallmark,gs_ind_0,Coagulation,15/48,3.2849262135799385e-05,0.0007226837669875864,4.408617290903971,45.5127189126005,-,DR 11,0.0008925082542556814,True
DR 11-,hallmark,gs_ind_0,Complement,15/66,0.0015570714104299703,0.01141852367648645,2.8385366236621046,18.350993152810602,-,DR 11,0.02142455549271839,True
DR 11-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,35/112,9.552537995968036e-11,4.203116718225936e-09,4.770236819023487,110.05713482237898,-,DR 11,8.874615944641272e-09,True
DR 11-,hallmark,gs_ind_0,Glycolysis,11/46,0.0043492688870069565,0.027338261575472297,3.0180608718272697,16.41145302086597,-,DR 11,0.04762697488433473,True
DR 11-,hallmark,gs_ind_0,Interferon Gamma Response,22/96,0.00010819449944175849,0.0015868526584791247,2.921155039196887,26.674761019869585,-,DR 11,0.0026184887259854154,True
DR 11-,hallmark,gs_ind_0,KRAS Signaling Up,18/78,0.00043243783643727565,0.003805452960648026,2.916268538435413,22.589625990451445,-,DR 11,0.00797102275312346,True
DR 12+,hallmark,gs_ind_0,Complement,15/66,0.0015570714104299703,0.031141428208599404,2.8385366236621046,18.350993152810602,+,DR 12,0.02142455549271839,True
DR 12+,hallmark,gs_ind_0,Oxidative Phosphorylation,7/11,2.1058022717423192e-05,0.0008423209086969276,15.473729543496985,166.6246623376999,+,DR 12,0.0006125970245068565,True
DR 12-,hallmark,gs_ind_0,Apoptosis,19/59,1.6410888264940122e-06,2.0103338124551653e-05,4.670237730843791,62.208269995915195,-,DR 12,6.519083890072766e-05,True
DR 12-,hallmark,gs_ind_0,Hypoxia,20/70,7.0128417306973415e-06,6.872584896083394e-05,3.9368366199500837,46.72146191408534,-,DR 12,0.0002433371588482933,True
DR 12-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,15/70,0.002906951568010528,0.01773943437560055,2.6279352128408733,15.348850636602599,-,DR 12,0.03466675161851065,True
DR 12-,hallmark,gs_ind_0,IL-6/JAK/STAT3 Signaling,10/31,0.0005406708160615204,0.004415478331169083,4.561984984435085,34.31844415681465,-,DR 12,0.00924113917066575,True
DR 12-,hallmark,gs_ind_0,Inflammatory Response,23/73,1.8872699400340835e-07,4.623811353083505e-06,4.589234416399386,71.05495282766239,-,DR 12,9.371271426376138e-06,True
DR 12-,hallmark,gs_ind_0,Interferon Gamma Response,20/96,0.0008643130232696487,0.006050191162887541,2.5602266760813284,18.058752308732448,-,DR 12,0.013639569901460757,True
DR 12-,hallmark,gs_ind_0,KRAS Signaling Up,16/78,0.003396058103941713,0.01773943437560055,2.487609756097561,14.142409482895015,-,DR 12,0.03881209261647672,True
DR 12-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,56/97,7.590971527534226e-34,3.7195760484917707e-32,16.57760453579022,1264.2235983794324,-,DR 12,3.6436663332164283e-31,True
DR 12-,hallmark,gs_ind_0,UV Response Up,15/38,1.160728424056667e-06,1.895856425959223e-05,6.320181223834375,86.37452157311269,-,DR 12,4.741699094018725e-05,True
DR 12-,hallmark,gs_ind_0,p53 Pathway,11/45,0.003620292729714398,0.01773943437560055,3.1072999120492524,17.466755483212417,-,DR 12,0.040949340047172274,True
DR 13-,hallmark,gs_ind_0,E2F Targets,15/64,0.0011107953964648305,0.024992896420458686,2.9566010509406735,20.11280772356416,-,DR 13,0.01657559969854255,True
DR 13-,hallmark,gs_ind_0,Oxidative Phosphorylation,8/11,1.1101597910414389e-06,4.995719059686475e-05,22.67717996289425,310.92696407503706,-,DR 13,4.600374385898336e-05,True
DR 14+,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,35/112,9.552537995968036e-11,4.394167478145297e-09,4.770236819023487,110.05713482237898,+,DR 14,8.874615944641272e-09,True
DR 14+,hallmark,gs_ind_0,UV Response Dn,9/31,0.0023774452607899232,0.054681240998168235,3.9212648680011606,23.691218837052602,+,DR 14,0.029705172889696225,True
DR 14-,hallmark,gs_ind_0,mTORC1 Signaling,12/49,0.002351442988433525,0.08145658641857395,3.118479221927498,18.87530058397867,-,DR 14,0.029702437748634004,True
DR 14-,hallmark,gs_ind_0,p53 Pathway,11/45,0.003620292729714398,0.08145658641857395,3.1072999120492524,17.466755483212417,-,DR 14,0.040949340047172274,True
DR 15+,hallmark,gs_ind_0,Androgen Response,7/21,0.003088849435292917,0.06949911229409063,4.775461106655975,27.60195798181327,+,DR 15,0.03587050957114355,True
DR 15+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/11,0.002659499577535494,0.06949911229409063,7.766869958685816,46.054566494324,+,DR 15,0.03213791780080783,True
DR 15-,hallmark,gs_ind_0,Apoptosis,13/59,0.0042671553818756855,0.030581280236775747,2.7166451612903226,14.824210670745018,-,DR 15,0.04699582217897505,True
DR 15-,hallmark,gs_ind_0,Coagulation,13/48,0.0005519851776710972,0.0060208773593520585,3.5807323943661973,26.862616338197814,-,DR 15,0.009378863195827493,True
DR 15-,hallmark,gs_ind_0,Complement,17/66,0.00015134319395301195,0.0060208773593520585,3.3744804998210993,29.68179715891509,-,DR 15,0.0034730549688021866,True
DR 15-,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,23/112,0.0004347708239072752,0.0060208773593520585,2.53176489102211,19.597610990409727,-,DR 15,0.00797102275312346,True
DR 15-,hallmark,gs_ind_0,Inflammatory Response,17/73,0.0005600816148234473,0.0060208773593520585,2.9445877842347663,22.047389153988004,-,DR 15,0.009386438527847062,True
DR 15-,hallmark,gs_ind_0,Interferon Gamma Response,19/96,0.0022221641879029,0.01911061201596494,2.3892828579045586,14.596782922190485,-,DR 15,0.028629695270414177,True
DR 16+,hallmark,gs_ind_0,Allograft Rejection,21/73,3.594732021424463e-06,2.636136815711273e-05,3.9891497546093646,50.00814532408592,+,DR 16,0.00013022425436103716,True
DR 16+,hallmark,gs_ind_0,Apoptosis,15/59,0.00043853282188194916,0.002143938240311751,3.2981919500893424,25.50187048622671,+,DR 16,0.00797102275312346,True
DR 16+,hallmark,gs_ind_0,Complement,21/66,5.595622474452129e-07,4.924147777517873e-06,4.621292356668401,66.52863800684423,+,DR 16,2.4233673272815232e-05,True
DR 16+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,15/70,0.002906951568010528,0.012790586899246323,2.6279352128408733,15.348850636602599,+,DR 16,0.03466675161851065,True
DR 16+,hallmark,gs_ind_0,IL-6/JAK/STAT3 Signaling,11/31,0.000106824485721512,0.0006714681959637897,5.270802496943175,48.19792256034924,+,DR 16,0.0026072416854063946,True
DR 16+,hallmark,gs_ind_0,Inflammatory Response,24/73,3.909472064017905e-08,4.3004192704196954e-07,4.911637622685781,83.77917033528014,+,DR 16,2.2077018714454052e-06,True
DR 16+,hallmark,gs_ind_0,Interferon Alpha Response,43/48,1.3706482518015189e-39,3.0154261539633417e-38,90.16363636363636,8068.341221527251,+,DR 16,1.1278477043395356e-36,True
DR 16+,hallmark,gs_ind_0,Interferon Gamma Response,73/96,1.8995947051231097e-58,8.358216702541683e-57,43.60325406758448,5795.234147743138,+,DR 16,1.0941665501509111e-54,True
DR 16+,hallmark,gs_ind_0,KRAS Signaling Up,19/78,0.00013832452840849515,0.0007607849062467233,3.1445933745398986,27.942567355919895,+,DR 16,0.0032388182261501304,True
DR 16+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,38/97,2.9275050911891414e-15,4.293674133744074e-14,6.93447963800905,232.059766476435,+,DR 16,4.1606187978466507e-13,True
DR 16-,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.006318349678173447,3.6866086956521738,28.486001648149458,-,DR 16,0.00797102275312346,True
DR 16-,hallmark,gs_ind_0,Estrogen Response Late,18/65,3.33506109045639e-05,0.0014340762688962478,3.742148521989906,38.57569280767946,-,DR 16,0.0009018756751656716,True
DR 16-,hallmark,gs_ind_0,Xenobiotic Metabolism,13/42,0.00012606144742807933,0.0027103211197037056,4.323661016949153,38.8210328402775,-,DR 16,0.0029881231982952137,True
