# factor_first_significant | collection gavish (pan-cancer malignant metaprograms (Gavish)) | DRVI run drvi_tum_32 | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
dimension,collection,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,direction,dim,fdr_bh_global,significant
DR 1-,hallmark,gs_ind_0,KRAS Signaling Up,18/78,0.00043243783643727565,0.002450481073144562,2.916268538435413,22.589625990451445,-,DR 1,0.00797102275312346,True
DR 1-,hallmark,gs_ind_0,Myogenesis,21/51,2.8229884408516e-09,3.199386899631813e-08,6.952965888853372,136.87239990249864,-,DR 1,2.058280179658888e-07,True
DR 1-,hallmark,gs_ind_0,UV Response Dn,12/31,1.841555527939586e-05,0.00015653221987486481,6.05828742433517,66.04935698143535,-,DR 1,0.0005425985660471924,True
DR 2+,lab,gs_ind_0,MP35_HEMATO_RELATED_1,10/22,1.774127419776287e-05,0.000408049306548546,7.886299212598425,86.27309102006949,+,DR 2,0.0005322382259328861,True
DR 2+,hallmark,gs_ind_0,Allograft Rejection,38/73,1.42663817794724e-20,5.135897440610065e-19,11.782751895991332,538.429121138854,+,DR 2,3.5727982195548275e-18,True
DR 2+,hallmark,gs_ind_0,Complement,18/66,4.1842167756508395e-05,0.0005021060130781008,3.6629007202372548,36.92792161821022,+,DR 2,0.0011157911401735573,True
DR 2+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,18/70,9.822526375860494e-05,0.0008840273738274445,3.376099151989563,31.15547723321834,+,DR 2,0.00241785264636566,True
DR 2+,hallmark,gs_ind_0,IL-6/JAK/STAT3 Signaling,9/31,0.0023774452607899232,0.017117605877687448,3.9212648680011606,23.691218837052602,+,DR 2,0.029705172889696225,True
DR 2+,hallmark,gs_ind_0,Inflammatory Response,24/73,3.909472064017905e-08,7.037049715232229e-07,4.911637622685781,83.77917033528014,+,DR 2,2.2077018714454052e-06,True
DR 2+,hallmark,gs_ind_0,KRAS Signaling Up,16/78,0.003396058103941713,0.02037634862365028,2.487609756097561,14.142409482895015,+,DR 2,0.03881209261647672,True
DR 2-,lab,gs_ind_0,MP22_SECRETED_1,9/29,0.0014111478308291778,0.0254006609549252,4.308667133668726,28.27929836550699,-,DR 2,0.019728668702854526,True
DR 2-,lab,gs_ind_0,MP5_STRESS,15/43,7.194221031931653e-06,0.0002589919571495395,5.196718210620892,61.54074522832815,-,DR 2,0.00024375713614074307,True
DR 2-,hallmark,gs_ind_0,Hypoxia,15/70,0.002906951568010528,0.04457325737616143,2.6279352128408733,15.348850636602599,-,DR 2,0.03466675161851065,True
DR 2-,hallmark,gs_ind_0,Oxidative Phosphorylation,6/11,0.00027959877808904316,0.006430771896047993,10.909792007478384,89.26560832643746,-,DR 2,0.005591975561780863,True
DR 2-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,22/97,0.00012768028874045778,0.0058732932820610585,2.880794701986755,25.829151031984807,-,DR 2,0.0030140920620698227,True
DR 3+,lab,gs_ind_0,MP13_EMT_2,19/38,2.8274747530551037e-10,2.261979802444083e-09,9.81542699724518,215.80656107917255,+,DR 3,2.543115978485346e-08,True
DR 3+,lab,gs_ind_0,MP14_EMT_3,24/32,1.402485039025664e-18,4.4879521248821246e-17,29.272621229795035,1203.3472849834184,+,DR 3,2.692771274929275e-16,True
DR 3+,lab,gs_ind_0,MP16_MES_GLIOMA,8/19,0.00024933949485229397,0.0015957727670546813,6.871033314511576,57.006868824016905,+,DR 3,0.005280130479225049,True
DR 3+,lab,gs_ind_0,MP18_INTERFERON_MHC_II_2,10/39,0.0037833511417090637,0.013451915170521115,3.3098892299479514,18.459732555536906,+,DR 3,0.04215106881285147,True
DR 3+,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,22/35,1.548028003769914e-14,2.4768448060318623e-13,16.69000933706816,530.7291024086087,+,DR 3,2.026509386753342e-12,True
DR 3+,lab,gs_ind_0,MP21_RESPIRATION,4/5,0.00044837002986319467,0.002391306825937038,27.47328244274809,211.81603246804076,+,DR 3,0.00797102275312346,True
DR 3+,lab,gs_ind_0,MP22_SECRETED_1,9/29,0.0014111478308291778,0.006450961512361956,4.308667133668726,28.27929836550699,+,DR 3,0.019728668702854526,True
DR 3+,lab,gs_ind_0,MP23_SECRETED_2,11/42,0.0019996680498142708,0.007998672199257083,3.4090128575616703,21.186244770414227,+,DR 3,0.02629700449070822,True
DR 3+,lab,gs_ind_0,MP40_PDAC_RELATED,21/34,1.0719440376276973e-13,1.1434069734695437e-12,15.859383059940162,473.62671471268663,+,DR 3,1.3720883681634526e-11,True
DR 3+,hallmark,gs_ind_0,Apoptosis,15/59,0.00043853282188194916,0.009209189259520932,3.2981919500893424,25.50187048622671,+,DR 3,0.00797102275312346,True
DR 3+,hallmark,gs_ind_0,Estrogen Response Late,15/65,0.0013181093910427006,0.013840148605948357,2.896399882575859,19.207640477550406,+,DR 3,0.018746444672607297,True
DR 3+,hallmark,gs_ind_0,Reactive Oxygen Species Pathway,7/9,2.7409457721732702e-06,0.00011511972243127735,27.88372093023256,357.11260051700145,+,DR 3,0.00010185708159818087,True
DR 3+,hallmark,gs_ind_0,p53 Pathway,12/45,0.0010525899827390427,0.013840148605948357,3.4987529197513756,23.989204648608986,+,DR 3,0.015997145911812363,True
DR 3-,lab,gs_ind_0,MP41_UNASSIGNED,5/8,0.00041498343885390234,0.010374585971347558,14.448301059554257,112.51284949262244,-,DR 3,0.00797102275312346,True
DR 4+,lab,gs_ind_0,MP13_EMT_2,20/38,2.6991833620044086e-11,4.453652547307274e-10,10.942951261510819,266.3020454762532,+,DR 4,2.7275958184465606e-09,True
DR 4+,lab,gs_ind_0,MP14_EMT_3,17/32,7.649603409673127e-10,8.41456375064044e-09,10.985760745363452,230.60426937751168,+,DR 4,6.576375468614509e-08,True
DR 4+,lab,gs_ind_0,MP16_MES_GLIOMA,13/19,1.094385525001e-09,9.02868058125825e-09,19.87753846153846,410.1346980737104,+,DR 4,9.005229462865372e-08,True
DR 4+,lab,gs_ind_0,MP22_SECRETED_1,21/29,7.79740539746524e-16,2.5731437811635292e-14,25.258889070948715,878.6953830670258,+,DR 4,1.181922502352626e-13,True
DR 4+,lab,gs_ind_0,MP39_METAL_RESPONSE,12/35,7.567785795160356e-05,0.0003567670446289882,5.0158022461764205,47.59507259625568,+,DR 4,0.001887032302169855,True
DR 4+,lab,gs_ind_0,MP40_PDAC_RELATED,11/34,0.00027512398686312437,0.001008787951831456,4.590186942120923,37.63167774116129,+,DR 4,0.005591975561780863,True
DR 4+,lab,gs_ind_0,MP5_STRESS,13/43,0.00016495644986090925,0.0006804453556762506,4.179540983606557,36.40308751287863,+,DR 4,0.003711520121870458,True
DR 4+,lab,gs_ind_0,MP6_HYPOXIA,12/32,2.6901734991716813e-05,0.00017511121476915327,5.759526428155528,60.6093383595174,+,DR 4,0.0007595783997661218,True
DR 4+,lab,gs_ind_0,MP7_STRESS_IN_VITRO,9/19,3.1838402685300594e-05,0.00017511121476915327,8.45940569439264,87.59577017139024,+,DR 4,0.0008691431254375896,True
DR 4+,hallmark,gs_ind_0,Apoptosis,18/59,7.511833675533866e-06,7.061123655001835e-05,4.297837927050669,50.71032275147262,+,DR 4,0.0002501049824917634,True
DR 4+,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.00920981837136464,5.132070054550675,31.29701252450603,+,DR 4,0.028629695270414177,True
DR 4+,hallmark,gs_ind_0,Epithelial Mesenchymal Transition,27/112,5.971900787352235e-06,7.016983425138877e-05,3.1802248175674537,38.25316023244297,+,DR 4,0.00021103158610520783,True
DR 4+,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.0029248706551891135,3.6866086956521738,28.486001648149458,+,DR 4,0.00797102275312346,True
DR 4+,hallmark,gs_ind_0,Estrogen Response Late,15/65,0.0013181093910427006,0.006195114137900693,2.896399882575859,19.207640477550406,+,DR 4,0.018746444672607297,True
DR 4+,hallmark,gs_ind_0,Hypoxia,25/70,2.766059727264328e-09,6.50024035907117e-08,5.605992298299991,110.470798542749,+,DR 4,2.0426287216721192e-07,True
DR 4+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,18/70,9.822526375860494e-05,0.0007694312327757388,3.376099151989563,31.15547723321834,+,DR 4,0.00241785264636566,True
DR 4+,hallmark,gs_ind_0,Inflammatory Response,17/73,0.0005600816148234473,0.0029248706551891135,2.9445877842347663,22.047389153988004,+,DR 4,0.009386438527847062,True
DR 4+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,34/97,4.703743694833387e-12,2.210759536571692e-10,5.669646023976733,147.8794631338036,+,DR 4,5.312463467105944e-10,True
DR 4+,hallmark,gs_ind_0,UV Response Dn,10/31,0.0005406708160615204,0.0029248706551891135,4.561984984435085,34.31844415681465,+,DR 4,0.00924113917066575,True
DR 4+,hallmark,gs_ind_0,UV Response Up,10/38,0.003076349835210654,0.011122187865761595,3.42795966293687,19.82735812307964,+,DR 4,0.03587050957114355,True
DR 4+,hallmark,gs_ind_0,mTORC1 Signaling,12/49,0.002351442988433525,0.00920981837136464,3.118479221927498,18.87530058397867,+,DR 4,0.029702437748634004,True
DR 4+,hallmark,gs_ind_0,p53 Pathway,16/45,2.6129029306732644e-06,4.093547924721448e-05,5.370400992145514,69.036766403883,+,DR 4,0.00010033547253785335,True
DR 4-,lab,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,12/35,7.567785795160356e-05,0.0006243423281007294,5.0158022461764205,47.59507259625568,-,DR 4,0.001887032302169855,True
DR 4-,lab,gs_ind_0,MP23_SECRETED_2,19/42,2.4813425891670657e-09,8.188430544251316e-08,8.12642869702831,161.0208455791021,-,DR 4,1.9314234207570674e-07,True
DR 4-,lab,gs_ind_0,MP30_PDAC_CLASSICAL,12/23,3.6572690852117195e-07,6.034493990599337e-06,10.318879022027447,152.94001615581794,-,DR 4,1.6818569273833325e-05,True
DR 4-,lab,gs_ind_0,MP5_STRESS,15/43,7.194221031931653e-06,7.913643135124817e-05,5.196718210620892,61.54074522832815,-,DR 4,0.00024375713614074307,True
DR 5+,lab,gs_ind_0,MP14_EMT_3,9/32,0.00302646296265898,0.0319738987607912,3.7522915393589247,21.76464430625097,+,DR 5,0.03572218578876173,True
DR 5+,lab,gs_ind_0,MP5_STRESS,15/43,7.194221031931653e-06,0.00025179773611760784,5.196718210620892,61.54074522832815,+,DR 5,0.00024375713614074307,True
DR 5+,lab,gs_ind_0,MP7_STRESS_IN_VITRO,7/19,0.0015934136015422816,0.02788473802698993,5.545736434108528,35.72495001353711,+,DR 5,0.02142455549271839,True
DR 5+,lab,gs_ind_0,MP9_UNFOLDED_PROTEIN_RESPONSE,3/4,0.0036541598583761372,0.0319738987607912,21.259915611814346,119.30828811722127,+,DR 5,0.040949340047172274,True
DR 5+,hallmark,gs_ind_0,Androgen Response,8/21,0.0005622085576575063,0.008245725512310094,5.8465608465608465,43.75354303731788,+,DR 5,0.009386438527847062,True
DR 5+,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.0013946241204501608,3.94598493348293,40.87772056868248,+,DR 5,0.0008691431254375896,True
DR 5+,hallmark,gs_ind_0,Hypoxia,17/70,0.0003285323785232208,0.007227712327510857,3.11505258600932,24.985447909646208,+,DR 5,0.006436552722087591,True
DR 5+,hallmark,gs_ind_0,mTORC1 Signaling,12/49,0.002351442988433525,0.02069269829821502,3.118479221927498,18.87530058397867,+,DR 5,0.029702437748634004,True
DR 5+,hallmark,gs_ind_0,p53 Pathway,12/45,0.0010525899827390427,0.01157848981012947,3.4987529197513756,23.989204648608986,+,DR 5,0.015997145911812363,True
DR 5-,lab,gs_ind_0,MP2_CELL_CYCLE_G1_S,36/36,4.792914150648873e-38,1.246157679168707e-36,799.0060790273557,68659.46722267874,-,DR 5,3.0674650564152786e-35,True
DR 5-,lab,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,10/11,8.174208319584465e-10,1.0626470815459804e-08,66.1233595800525,1383.6225087392968,-,DR 5,6.924035282471547e-08,True
DR 5-,hallmark,gs_ind_0,DNA Repair,8/16,5.5432325630216626e-05,0.0003880262794115164,9.311688311688311,91.25778256286647,-,DR 5,0.0014317945992378823,True
DR 5-,hallmark,gs_ind_0,E2F Targets,54/64,5.395931688192545e-47,1.888576090867391e-45,63.43718511295303,6758.334697211356,-,DR 5,1.0360188841329686e-43,True
DR 5-,hallmark,gs_ind_0,G2-M Checkpoint,42/58,3.1940485096521888e-31,5.589584891891331e-30,28.99961762737788,2036.3197609511647,-,DR 5,1.2265146277064406e-28,True
DR 5-,hallmark,gs_ind_0,Mitotic Spindle,22/35,1.548028003769914e-14,1.8060326710648997e-13,16.69000933706816,530.7291024086087,-,DR 5,2.026509386753342e-12,True
DR 5-,hallmark,gs_ind_0,Myc Targets V1,12/18,7.924023943531437e-09,6.933520950590007e-08,18.30748826770047,341.4962917656203,-,DR 5,5.167068023044072e-07,True
DR 5-,hallmark,gs_ind_0,Spermatogenesis,7/16,0.00047032063077736506,0.0027435370128679627,7.309261525907793,56.004262789456,-,DR 5,0.008284546890757256,True
DR 6+,lab,gs_ind_0,MP14_EMT_3,14/32,5.968869982019467e-07,1.9697270940664244e-05,7.491123831606405,107.35932603676179,+,DR 6,2.5657232161516515e-05,True
DR 6+,lab,gs_ind_0,MP21_RESPIRATION,4/5,0.00044837002986319467,0.0073981054927427115,27.47328244274809,211.81603246804076,+,DR 6,0.00797102275312346,True
DR 6-,lab,gs_ind_0,MP26_NPC_GLIOMA,6/13,0.0008738731352655757,0.010195186578098384,7.991602399314481,56.281462040462216,-,DR 6,0.013640946501706549,True
DR 6-,lab,gs_ind_0,MP2_CELL_CYCLE_G1_S,10/36,0.0019784045605385483,0.013848831923769839,3.6908334571386123,22.977152797893527,-,DR 6,0.026196805215406987,True
DR 6-,lab,gs_ind_0,MP6_HYPOXIA,10/32,0.00071884446712456,0.010195186578098384,4.356780402449694,31.53379074881248,-,DR 6,0.011762909462038255,True
DR 6-,lab,gs_ind_0,MP7_STRESS_IN_VITRO,7/19,0.0015934136015422816,0.013848831923769839,5.545736434108528,35.72495001353711,-,DR 6,0.02142455549271839,True
DR 6-,lab,gs_ind_0,MP8_PROTEASOMAL_DEGRADATION,9/9,8.482500161322129e-10,2.9688750564627453e-08,178.6396866840731,3731.3982101467273,-,DR 6,7.081043612929777e-08,True
DR 6-,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.011732431449164329,5.132070054550675,31.29701252450603,-,DR 6,0.028629695270414177,True
DR 6-,hallmark,gs_ind_0,Complement,16/66,0.0005056385251259811,0.004753002136184222,3.099975851243661,23.52785113414149,-,DR 6,0.008825690620380761,True
DR 6-,hallmark,gs_ind_0,DNA Repair,6/16,0.0031514828378030346,0.013465426670612965,5.698739135757131,32.82406608056813,-,DR 6,0.03630508229149096,True
DR 6-,hallmark,gs_ind_0,Estrogen Response Late,15/65,0.0013181093910427006,0.008850163054143847,2.896399882575859,19.207640477550406,-,DR 6,0.018746444672607297,True
DR 6-,hallmark,gs_ind_0,Fatty Acid Metabolism,7/20,0.002246635809414446,0.011732431449164329,5.132070054550675,31.29701252450603,-,DR 6,0.028629695270414177,True
DR 6-,hallmark,gs_ind_0,Glycolysis,15/46,1.846342342799474e-05,0.0004338904505578764,4.693834766611047,51.1614794953858,-,DR 6,0.0005425985660471924,True
DR 6-,hallmark,gs_ind_0,Hypoxia,15/70,0.002906951568010528,0.013465426670612965,2.6279352128408733,15.348850636602599,-,DR 6,0.03466675161851065,True
DR 6-,hallmark,gs_ind_0,Myc Targets V1,8/18,0.00015776008762408633,0.0018536810295830145,7.529622758194186,65.91759385206704,-,DR 6,0.003577551593365107,True
DR 6-,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.006315275215490534,3.9136963300551693,27.877932409757033,-,DR 6,0.013007682904067753,True
DR 6-,hallmark,gs_ind_0,Unfolded Protein Response,9/19,3.1838402685300594e-05,0.0004988016420697094,8.45940569439264,87.59577017139024,-,DR 6,0.0008691431254375896,True
DR 6-,hallmark,gs_ind_0,mTORC1 Signaling,19/49,5.525072478301185e-08,2.596784064801557e-06,6.236688795556158,104.22370371093733,-,DR 6,3.060040141828349e-06,True
DR 7+,lab,gs_ind_0,MP16_MES_GLIOMA,8/19,0.00024933949485229397,0.0025765081134737043,6.871033314511576,57.006868824016905,+,DR 7,0.005280130479225049,True
DR 7+,lab,gs_ind_0,MP22_SECRETED_1,18/29,6.233583721136283e-12,9.662054767761238e-11,15.774032162001191,406.98690345706376,+,DR 7,6.649155969212035e-10,True
DR 7+,lab,gs_ind_0,MP5_STRESS,28/43,6.714919349401127e-19,2.0816249983143493e-17,19.03197755960729,796.3890081073636,+,DR 7,1.4325161278722405e-16,True
DR 7+,hallmark,gs_ind_0,Estrogen Response Early,14/47,0.00010981800866062544,0.0015374521212487562,4.102076747629146,37.39734577513979,+,DR 7,0.0026466599576786716,True
DR 7+,hallmark,gs_ind_0,Hypoxia,17/70,0.0003285323785232208,0.002759671979595055,3.11505258600932,24.985447909646208,+,DR 7,0.006436552722087591,True
DR 7+,hallmark,gs_ind_0,IL-2/STAT5 Signaling,18/70,9.822526375860494e-05,0.0015374521212487562,3.376099151989563,31.15547723321834,+,DR 7,0.00241785264636566,True
DR 7+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,42/97,8.310521107379731e-19,3.490418865099487e-17,8.433086082928353,351.08281977919955,+,DR 7,1.6506414337416293e-16,True
DR 7+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.005643437426608561,3.9136963300551693,27.877932409757033,+,DR 7,0.013007682904067753,True
DR 7+,hallmark,gs_ind_0,p53 Pathway,13/45,0.00027443218930083994,0.002759671979595055,3.917907692307692,32.13000232506372,+,DR 7,0.005591975561780863,True
DR 7-,lab,gs_ind_0,MP2_CELL_CYCLE_G1_S,21/36,5.365238526610203e-13,1.3413096316525506e-11,13.79755593494474,389.83152836592353,-,DR 7,6.718211720277124e-11,True
DR 7-,lab,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,6/11,0.00027959877808904316,0.002329989817408693,10.909792007478384,89.26560832643746,-,DR 7,0.005591975561780863,True
DR 7-,lab,gs_ind_0,MP8_PROTEASOMAL_DEGRADATION,7/9,2.7409457721732702e-06,3.4261822152165876e-05,27.88372093023256,357.11260051700145,-,DR 7,0.00010185708159818087,True
DR 7-,hallmark,gs_ind_0,DNA Repair,6/16,0.0031514828378030346,0.019959391306085886,5.698739135757131,32.82406608056813,-,DR 7,0.03630508229149096,True
DR 7-,hallmark,gs_ind_0,E2F Targets,49/64,1.4295654375570202e-38,2.7161743313583387e-37,37.637496007665284,3279.763884226991,-,DR 7,1.0292871150410545e-35,True
DR 7-,hallmark,gs_ind_0,G2-M Checkpoint,48/58,8.88769431256088e-41,3.3773238387731346e-39,54.23216237314598,5001.361663105294,-,DR 7,8.532186540058445e-38,True
DR 7-,hallmark,gs_ind_0,Mitotic Spindle,26/35,6.834554089038708e-20,8.657101846115697e-19,28.63806364047655,1263.7894614916554,-,DR 7,1.5746812621145182e-17,True
DR 7-,hallmark,gs_ind_0,Myc Targets V1,7/18,0.001098228404340707,0.008346535872989374,6.031344792719919,41.09792683634926,-,DR 7,0.016430637945460968,True
DR 7-,hallmark,gs_ind_0,Spermatogenesis,10/16,3.781203714594242e-07,3.59214352886453e-06,15.216838279830405,225.02741476362493,-,DR 7,1.7149396374852623e-05,True
DR 8+,lab,gs_ind_0,MP10_PROTEIN_MATURATION,6/14,0.00140315100501124,0.016370095058464467,7.047482231967337,46.2951564116883,+,DR 8,0.019728668702854526,True
DR 8+,lab,gs_ind_0,MP41_UNASSIGNED,6/8,2.1976955858542536e-05,0.0003845967275244944,24.04164524421594,257.85905348717876,+,DR 8,0.0006361169132924875,True
DR 8+,lab,gs_ind_0,MP4_CHROMATIN,3/4,0.0036541598583761372,0.0319738987607912,21.259915611814346,119.30828811722127,+,DR 8,0.040949340047172274,True
DR 8+,lab,gs_ind_0,MP5_STRESS,16/43,1.2868923415625791e-06,4.504123195469027e-05,5.767479674796748,78.22594335888107,+,DR 8,5.183566354825494e-05,True
DR 8+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,19/97,0.002521479890180152,0.11598807494828699,2.3574774964468075,14.104574018746534,+,DR 8,0.03116679005887913,True
DR 8-,lab,gs_ind_0,MP21_RESPIRATION,4/5,0.00044837002986319467,0.014796210985485423,27.47328244274809,211.81603246804076,-,DR 8,0.00797102275312346,True
DR 8-,lab,gs_ind_0,MP7_STRESS_IN_VITRO,7/19,0.0015934136015422816,0.026291324425447647,5.545736434108528,35.72495001353711,-,DR 8,0.02142455549271839,True
DR 8-,hallmark,gs_ind_0,Cholesterol Homeostasis,7/20,0.002246635809414446,0.03444841574435484,5.132070054550675,31.29701252450603,-,DR 8,0.028629695270414177,True
DR 8-,hallmark,gs_ind_0,Oxidative Phosphorylation,9/11,3.8947341182875066e-08,1.7915776944122532e-06,35.688250652741516,608.8792189914038,-,DR 8,2.2077018714454052e-06,True
DR 8-,hallmark,gs_ind_0,mTORC1 Signaling,15/49,4.320330277245632e-05,0.0009936759637664953,4.278409312863784,42.996274902517925,-,DR 8,0.0011415184585749927,True
DR 9+,lab,gs_ind_0,MP20_MYC,4/5,0.00044837002986319467,0.006949735462879518,27.47328244274809,211.81603246804076,+,DR 9,0.00797102275312346,True
DR 9+,lab,gs_ind_0,MP21_RESPIRATION,5/5,9.556386021442599e-06,0.00029624796666472057,101.30690537084399,1170.93569892822,+,DR 9,0.00030244386529400757,True
DR 9+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/11,0.002659499577535494,0.06382798986085186,7.766869958685816,46.054566494324,+,DR 9,0.03213791780080783,True
DR 9+,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655757,0.04194591049274764,7.991602399314481,56.281462040462216,+,DR 9,0.013640946501706549,True
DR 9-,lab,gs_ind_0,MP22_SECRETED_1,18/29,6.233583721136283e-12,1.0908771511988495e-10,15.774032162001191,406.98690345706376,-,DR 9,6.649155969212035e-10,True
DR 9-,lab,gs_ind_0,MP5_STRESS,42/43,5.912540476126108e-43,2.069389166644138e-41,321.677181913775,31277.985933789183,-,DR 9,6.811246628497277e-40,True
DR 9-,lab,gs_ind_0,MP6_HYPOXIA,9/32,0.00302646296265898,0.026481550923266078,3.7522915393589247,21.76464430625097,-,DR 9,0.03572218578876173,True
DR 9-,lab,gs_ind_0,MP7_STRESS_IN_VITRO,9/19,3.1838402685300594e-05,0.0003714480313285069,8.45940569439264,87.59577017139024,-,DR 9,0.0008691431254375896,True
DR 9-,hallmark,gs_ind_0,Androgen Response,8/21,0.0005622085576575063,0.0028735104058050325,5.8465608465608465,43.75354303731788,-,DR 9,0.009386438527847062,True
DR 9-,hallmark,gs_ind_0,Apoptosis,22/59,1.0668192181423864e-08,2.3312585678582105e-07,5.927731092436975,108.80942728562319,-,DR 9,6.752613952197963e-07,True
DR 9-,hallmark,gs_ind_0,Estrogen Response Early,13/47,0.00044081509382605446,0.0028735104058050325,3.6866086956521738,28.486001648149458,-,DR 9,0.00797102275312346,True
DR 9-,hallmark,gs_ind_0,Hypoxia,24/70,1.5203860225162242e-08,2.3312585678582105e-07,5.237472965975205,94.28350340072672,-,DR 9,9.441600957750115e-07,True
DR 9-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,16/70,0.0010169272055556603,0.0046778651455560375,2.8658909524875065,19.74876783775596,-,DR 9,0.015788411601079796,True
DR 9-,hallmark,gs_ind_0,Inflammatory Response,17/73,0.0005600816148234473,0.0028735104058050325,2.9445877842347663,22.047389153988004,-,DR 9,0.009386438527847062,True
