factor,Gene_set,Term,P-value,Adjusted P-value,Old P-value,Old adjusted P-value,Odds Ratio,Combined Score,Genes
DR 2+,GO_Biological_Process_2023,Extracellular Matrix Organization (GO:0030198),4.208122199049068e-17,6.695122418687067e-14,0,0,12.517305029995386,471.9891453831673,COL15A1;ECM2;COL14A1;ELN;COL11A1;DPT;LOXL2;FLRT2;CTSK;CYP1B1;COL10A1;POSTN;GSN;LUM;MMP2;MMP9;COL1A1;MMP11;SMOC2;COL3A1;CCDC80;COL1A2;COL4A2;LOX;COL4A1;COL5A3;COL5A2;COL8A1;MMP19;TGFBI;GAS6
DR 2+,GO_Biological_Process_2023,Collagen Fibril Organization (GO:0030199),3.708417915068312e-12,2.950046451436842e-09,0,0,inf,inf,COL1A1;COL3A1;COL1A2;LOX;COL14A1;LUM;COL11A1;COL5A3;COL5A2;DPT;CYP1B1;LOXL2
DR 2+,GO_Biological_Process_2023,External Encapsulating Structure Organization (GO:0045229),7.714252293348706e-12,3.068343849679448e-09,0,0,11.883091787439614,304.0639769303893,POSTN;COL15A1;ECM2;COL14A1;MMP2;COL11A1;MMP9;COL1A1;MMP11;SMOC2;COL3A1;CCDC80;COL1A2;COL4A2;COL4A1;COL5A3;COL5A2;COL8A1;COL10A1;MMP19;TGFBI
DR 2+,GO_Biological_Process_2023,Extracellular Structure Organization (GO:0043062),7.714252293348706e-12,3.068343849679448e-09,0,0,11.883091787439614,304.0639769303893,POSTN;COL15A1;ECM2;COL14A1;MMP2;COL11A1;MMP9;COL1A1;MMP11;SMOC2;COL3A1;CCDC80;COL1A2;COL4A2;COL4A1;COL5A3;COL5A2;COL8A1;COL10A1;MMP19;TGFBI
DR 2+,GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),6.480409541265205e-08,2.062066316030588e-05,0,0,27.04892966360856,447.71109869285885,COL4A2;COL11A1;MMP2;COL6A1;FN1;COL8A1;LAMB1;INHBA;ITGA5;MMP9
DR 2+,GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),2.551194224730881e-07,6.764916685911388e-05,0,0,4.745581279561862,72.04520391555545,GSN;TNFAIP6;LUM;COL14A1;COL11A1;TPM2;DPT;LTBP2;FBLN5;LOXL2;COL1A1;CST3;MFAP4;COL3A1;EFEMP2;COL1A2;LOX;COL5A3;COL5A2;CYP1B1;VIM;MYL9
DR 2+,GO_Biological_Process_2023,Muscle Organ Development (GO:0007517),6.763842696796254e-06,0.0015373248186575487,0,0,28.031674208144796,333.6867899482606,TAGLN;LAMA2;FHL1;ITGA11;COL6A3;IGF1;VAMP5
DR 2+,GO_Biological_Process_2023,Endoderm Formation (GO:0001706),2.9856785148349693e-05,0.0059377681463780455,0,0,9.061643835616438,94.41415911348264,COL4A2;MMP2;COL6A1;FN1;COL8A1;LAMB1;INHBA;ITGA5;MMP9
DR 2+,GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),6.535812388272987e-05,0.011553863899713692,0,0,3.6764779246694936,35.42517661832257,ACVRL1;LAMA2;RARRES2;TGFB1I1;PLA2G2A;LAMB1;IGF1;RUNX2;LOXL2;COL1A1;DAB2;SFRP2;ZEB1;PDPN;TMEM119;TCF4;NBL1
DR 2+,GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),0.0001141750781643021,0.018165254935940463,0,0,2.897056557250732,26.298834873044612,PDGFRB;ACVRL1;PDGFRA;SERPINE2;IGFBP5;F2R;LAMB1;IGF1;THY1;LDB2;SULF1;THBS1;COL1A1;FGF7;DAB2;SFRP2;CXCL12;PLAU;PDPN;DPYSL3;ENPP2;CYP1B1
DR 2+,GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.00014090428089436833,0.02019047056376864,0,0,5.760157273918741,51.0777900158642,ACVRL1;JUN;COL3A1;COL1A2;TGFB1I1;LTBP2;INHBA;FOS;LRRC32;RUNX2
DR 2+,GO_Biological_Process_2023,Regulation Of Fibroblast Growth Factor Receptor Signaling Pathway (GO:0040036),0.0001649755608604603,0.02019047056376864,0,0,inf,inf,SMOC2;SPRY1;SULF1;THBS1
DR 2+,GO_Biological_Process_2023,Embryonic Eye Morphogenesis (GO:0048048),0.0001649755608604603,0.02019047056376864,0,0,inf,inf,MFAP5;EFEMP1;MFAP2;FBN1
DR 2+,GO_Biological_Process_2023,Cell-Matrix Adhesion (GO:0007160),0.00021164324174809663,0.022448293174748116,0,0,5.373088685015291,45.45959992204253,COL3A1;VCAM1;ECM2;ITGA11;ITGA1;FN1;ITGBL1;THY1;ITGA5;FBLN5
DR 2+,GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.00021164324174809663,0.022448293174748116,0,0,5.373088685015291,45.45959992204253,COL1A1;SFRP4;ZEB2;DAB2;SFRP2;IGFBP4;GPC3;APOE;IGFBP6;FGF10
DR 2+,GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),0.0002913089573837953,0.02678107881028453,0,0,11.945945945945946,97.25345286472584,SERPINE2;PLAU;F2R;APOE;TFPI;THBS1
DR 2+,GO_Biological_Process_2023,Sensory Perception Of Light Stimulus (GO:0050953),0.0003198243226872445,0.02678107881028453,0,0,19.84304932735426,159.69167608752642,COL1A1;EFEMP1;LUM;COL11A1;RGS16
DR 2+,GO_Biological_Process_2023,Eye Morphogenesis (GO:0048592),0.0003198243226872445,0.02678107881028453,0,0,19.84304932735426,159.69167608752642,MFAP5;EFEMP1;COL5A2;MFAP2;FBN1
DR 2+,GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),0.0003198243226872445,0.02678107881028453,0,0,19.84304932735426,159.69167608752642,JUN;IGFBP5;MMP2;IGF1;MMP9
DR 2+,GO_Biological_Process_2023,Skeletal System Development (GO:0001501),0.00044375175187048405,0.035300451861297,0,0,4.735563950350783,36.559715185188324,COMP;COL1A1;COL1A2;SHOX2;OGN;COL10A1;PRELP;IGF1;SULF1;FBN1
DR 2+,GO_Biological_Process_2023,Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263),0.0005801735773687362,0.041322197915465375,0,0,9.551351351351352,71.17842034404482,COL1A1;SFRP4;ZEB2;SFRP2;GPC3;FGF10
DR 2+,GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0017015),0.0006233958513637883,0.041322197915465375,0,0,5.821487603305785,42.964492882442286,DAB2;ZEB2;CILP;TGFB1I1;SPRY1;NREP;THBS1;ASPN
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Peptidase Activity (GO:0010466),0.0006233958513637883,0.041322197915465375,0,0,5.821487603305785,42.964492882442286,CST3;ECM1;SERPINE2;SERPINF1;TIMP3;SERPING1;SPOCK1;TIMP1
DR 2+,GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),0.0006579508797912358,0.041322197915465375,0,0,6.984162895927602,51.16863331441917,EFEMP2;JUN;IGFBP5;MMP2;IGF1;MMP9;PRKG1
DR 2+,GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),0.0006579508797912358,0.041322197915465375,0,0,6.984162895927602,51.16863331441917,COL1A1;SFRP4;ZEB2;SFRP2;GPC3;SULF1;FGF10
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Neuron Projection Development (GO:0010977),0.0007508285501056254,0.041322197915465375,0,0,31.625,227.52078832692104,DPYSL3;SPOCK1;THY1;APOE
DR 2+,GO_Biological_Process_2023,Negative Regulation Of Platelet Activation (GO:0010544),0.0007508285501056254,0.041322197915465375,0,0,31.625,227.52078832692104,PDGFRA;SERPINE2;APOE;PRKG1
DR 2+,GO_Biological_Process_2023,Extracellular Matrix Assembly (GO:0085029),0.0007738301613247601,0.041322197915465375,0,0,13.221225710014947,94.71895176825211,MFAP4;EFEMP2;ELN;GAS6;FBLN5
DR 2+,GO_Biological_Process_2023,Visual Perception (GO:0007601),0.0007738301613247601,0.041322197915465375,0,0,13.221225710014947,94.71895176825211,COL1A1;EFEMP1;LUM;COL11A1;RGS16
DR 2+,GO_Biological_Process_2023,Integrin-Mediated Signaling Pathway (GO:0007229),0.0007791740650307739,0.041322197915465375,0,0,4.813698630136987,34.45297011133136,COL3A1;DAB2;ITGA1;ITGA11;FN1;ITGBL1;FBLN1;ITGA5;THY1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),1.3298519005340963e-10,8.93217193192068e-08,0,0,88.18487394957984,2005.3931129601,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen Via MHC Class II (GO:0019886),1.3298519005340963e-10,8.93217193192068e-08,0,0,88.18487394957984,2005.3931129601,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class II (GO:0002495),1.3298519005340963e-10,8.93217193192068e-08,0,0,88.18487394957984,2005.3931129601,HLA-DMA;HLA-DRB5;FCER1G;CTSL;HLA-DRA;FCGR2B;HLA-DQA2;CTSS;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Inflammatory Response (GO:0006954),2.6732107377041214e-10,1.346629909118451e-07,0,0,5.095674967234601,112.32177550780588,CD40;CXCL9;CXCL8;CCL3L1;C5AR1;ITGB2;FPR3;CXCL3;AIF1;TNF;CXCL2;CCL8;CCL7;CCRL2;CCL4;C3AR1;CCL3;OLR1;CCL2;LGALS9;CD14;CCL18;CCL20;SLC11A1;IL18;CYBB;CYBA;LYZ;IL1B;SIGLEC1;FCGR2B;FOLR2
DR 3-,GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),8.634890180329955e-09,3.479860742672972e-06,0,0,4.778778778778779,88.72975918156621,CD40;CCL3L1;C5AR1;TREM2;ARRB2;TNF;ICAM1;PIK3R5;CCL8;GPNMB;CCL7;CCL4;CCL3;CCL2;APOE;CD36;LGALS9;CCL18;CD74;CCL20;LAPTM5;OSM;SCIMP;CD4;DOK2;IL1B;GPR183;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Immunoglobulin Mediated Immune Response (GO:0016064),2.455388171012689e-08,8.24601194098428e-06,0,0,26.80195258019526,469.6344234869809,CD74;HLA-DMA;HLA-DRB5;FCER1G;HLA-DRA;FCGR2B;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,MHC Class II Protein Complex Assembly (GO:0002399),5.39728135296397e-08,1.08755219262224e-05,0,0,inf,inf,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Immunoglobulin Production Involved In Immunoglobulin-Mediated Immune Response (GO:0002381),5.39728135296397e-08,1.08755219262224e-05,0,0,inf,inf,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503),5.39728135296397e-08,1.08755219262224e-05,0,0,inf,inf,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),5.39728135296397e-08,1.08755219262224e-05,0,0,inf,inf,HLA-DRB5;HLA-DMA;HLA-DRA;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),7.174959974656647e-08,1.3143222135393766e-05,0,0,5.350594227504245,88.01772214220404,CD74;CCL3L1;CCL20;C5AR1;TREM2;ARRB2;TNF;SCIMP;ICAM1;CD4;CCL8;CCL7;GPNMB;GPR183;CCL4;CCL3;CCL2;LGALS9;APOE;CD36;CCL18;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),2.5552438151803176e-07,4.2274111809854393e-05,0,0,12.554621848739496,190.57850688844223,CD86;IL10;IL4I1;TYROBP;GPNMB;LST1;MNDA;LILRB2;PDCD1LG2;FCGR2B;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),2.7273620522486707e-07,4.2274111809854393e-05,0,0,6.094043887147335,92.11001559884511,CD86;IL10;CXCL9;CXCL8;IL18;LY96;PDCD1LG2;LILRB2;CXCL3;TNF;CXCL2;HCK;IL1B;CCL3;CCL2;CD14;VIM;CD68
DR 3-,GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),2.999356374323315e-07,4.3169307816153425e-05,0,0,4.209876543209877,63.23107398981662,CXCL9;SPI1;CXCL8;CSF3R;CCL3L1;CXCL3;TNF;CXCL2;CCL8;CCL7;TMSB4X;CCL4;CCL3;CCL2;CCL18;FCER1G;CCL20;OSM;IL18;LILRB2;LILRB4;NFKBIA;HCK;CD4;IL1B
DR 3-,GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),5.872187421332576e-07,7.713303928927245e-05,0,0,4.331497797356828,62.14776055482015,CD74;CCL3L1;CCL20;C5AR1;TREM2;ARRB2;TNF;SCIMP;ICAM1;CD4;CCL8;GPNMB;CCL7;GPR183;IL1B;CCL4;CCL3;CCL2;LGALS9;APOE;CD36;CCL18;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Regulation Of Interleukin-6 Production (GO:0032675),6.124707834383916e-07,7.713303928927245e-05,0,0,6.579297245963913,94.12187760901553,IL10;CD74;CD84;CYBA;TREM2;LILRB2;TNF;AIF1;LILRB4;SCIMP;TYROBP;CLEC7A;IL1B;NCKAP1L;LGALS9;LCP1
DR 3-,GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),1.0030438746131842e-06,0.0001122851892969759,0,0,6.229419703103914,86.04368090563084,CD74;CD40;CCL3L1;CCL20;SLC11A1;AIF1;CCL8;CCL7;KYNU;CCL4;CCL3;IRF8;CCL2;LGALS9;CCL18;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),1.0030438746131842e-06,0.0001122851892969759,0,0,6.229419703103914,86.04368090563084,CXCL9;CXCL8;FCER1G;CCL3L1;CCL20;ITGB2;CXCL3;CXCL2;CCL8;JAML;CCL7;CCL4;CCL3;CCL2;NCKAP1L;CCL18
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Lymphocyte Activation (GO:0051251),1.180049565231657e-06,0.00012514736178640995,0,0,9.753501400560225,133.13484658735732,HLA-DMA;HLA-DRB5;TYROBP;CLEC7A;CCL2;HLA-DRA;NCKAP1L;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Phagocytosis (GO:0050766),1.3473905748957635e-06,0.00013574960042074817,0,0,11.460251046025105,154.91211839488625,C3;FCER1G;CLEC7A;SLC11A1;IL1B;CCL2;TREM2;CYBA;NCKAP1L;FCGR2B;TNF
DR 3-,GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),1.6051560499123924e-06,0.00014701770184424867,0,0,5.914529914529915,78.91337084183064,CXCL9;CXCL8;FCER1G;CCL3L1;CCL20;ITGB2;CXCL3;CXCL2;CCL8;JAML;CCL7;CCL4;CCL3;CCL2;NCKAP1L;CCL18
DR 3-,GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),1.6051560499123924e-06,0.00014701770184424867,0,0,5.914529914529915,78.91337084183064,CXCL9;CXCL8;FCER1G;CCL3L1;CCL20;ITGB2;CXCL3;CXCL2;CCL8;JAML;CCL7;CCL4;CCL3;CCL2;NCKAP1L;CCL18
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Interleukin-6 Production (GO:0032755),2.848724678956862e-06,0.00024957305339556857,0,0,10.021966527196653,127.96687410805086,CD74;TYROBP;CLEC7A;IL1B;CYBA;LGALS9;LCP1;LILRB2;TNF;AIF1;SCIMP
DR 3-,GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),3.8800260853118985e-06,0.0003257605234126448,0,0,5.8152295632698765,72.4558336642364,CD86;IL10;CXCL9;CXCL8;LY96;PDCD1LG2;LILRB2;CXCL3;CXCL2;IL1B;CCL2;CD14;VIM;CD68;FCGR2B
DR 3-,GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),5.211925068649094e-06,0.0003995084104272224,0,0,3.4242424242424243,41.65440679187459,CD40;CXCL8;CSF3R;SELPLG;CCL3L1;AIF1;CCL8;CCL7;CCL4;CCL3;CCL2;LGALS9;CCL18;HLA-DPA1;CCL20;DUSP1;LILRB2;LILRB4;NFKBIA;HCK;CD4;IL1B;IRF8;HCLS1;MNDA
DR 3-,GO_Biological_Process_2023,Cellular Response To Type II Interferon (GO:0071346),5.353214432523575e-06,0.0003995084104272224,0,0,6.801687763713081,82.55761653393928,CCL3L1;CCL20;AIF1;HCK;CCL8;CCL7;CCL4;CCL3;IRF8;CCL2;LGALS9;CCL18;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Receptor-Mediated Endocytosis (GO:0006898),5.353214432523575e-06,0.0003995084104272224,0,0,6.801687763713081,82.55761653393928,MSR1;CXCL8;FCER1G;ITGB2;ARRB2;LILRB4;DAB2;CTSL;MRC1;STAB1;APOE;CD36;FCGR2B
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Chemokine Production (GO:0032722),6.8578834260308394e-06,0.0004935226822661479,0,0,10.375,123.35990891150504,CD74;CD84;CLEC7A;IL1B;IL18;HMOX1;LGALS9;LCP1;TNF;AIF1
DR 3-,GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),7.650143222626963e-06,0.0005138346197864444,0,0,7.302521008403361,86.02943863621928,CD86;IL10;IL4I1;GPNMB;LAPTM5;NCKAP1L;PDCD1LG2;LILRB2;FCGR2B;LILRB4;HLA-DRB1;HAVCR2
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903039),7.650143222626963e-06,0.0005138346197864444,0,0,7.302521008403361,86.02943863621928,HLA-DMA;HLA-DRB5;NR4A3;ITGB2;CCL2;HLA-DRA;TNF;HLA-DQA2;HLA-DQA1;HLA-DQB2;HLA-DRB1;HLA-DPA1
DR 3-,GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),1.4335048632888307e-05,0.00093177816113774,0,0,5.944620253164557,66.29917898591918,CXCL9;CXCL8;CCL3L1;DUSP1;CCL20;CXCL3;CXCL2;CCL8;CCL7;CCL4;CCL3;CCL2;CCL18
DR 3-,GO_Biological_Process_2023,Regulation Of Chemokine Production (GO:0032642),1.645239040697239e-05,0.0010045929293954353,0,0,10.854771784232366,119.5657429824355,CD74;IL18;HMOX1;TREM2;LGALS9;LCP1;AIF1;TNF;LILRB4
DR 3-,GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1.645239040697239e-05,0.0010045929293954353,0,0,10.854771784232366,119.5657429824355,CD86;IL10;IL4I1;GPNMB;LGALS9;LILRB2;PDCD1LG2;LILRB4;HLA-DRB1
DR 3-,GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),1.8380666745438056e-05,0.0010893248085899318,0,0,4.036833855799373,44.01848880609631,IL10;CD86;CXCL9;CXCL8;INSIG1;LY96;TREM2;PDCD1LG2;LILRB2;CXCL3;CXCL2;IL1B;SPP1;CCL2;CD14;LCP1;VIM;CD68
DR 3-,GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),2.164111264861496e-05,0.0012247296116381333,0,0,6.2521008403361344,67.15328800525884,CXCL9;CXCL8;CCL8;CCL3L1;CCL7;CCL20;CCL4;CCL3;CCL2;CXCL3;CCL18;CXCL2
DR 3-,GO_Biological_Process_2023,Positive Regulation Of Response To External Stimulus (GO:0032103),2.188102531958948e-05,0.0012247296116381333,0,0,4.183118741058656,44.88440696229633,LY86;IL18;OSM;LY96;CYBA;TREM2;TNF;AIF1;SCIMP;NFKBIA;LGALS2;LGALS1;PLAU;IL1B;CCL3;LCP1;GPSM3
DR 3-,GO_Biological_Process_2023,Long-Chain Fatty Acid Transport (GO:0015909),2.9459385442092764e-05,0.0015220682478414593,0,0,inf,inf,FABP3;FABP4;FABP5;APOE;CD36
