# ora_all_pairs | collection emt (epithelial-mesenchymal transition (EMT)) | run drvi_tum_64_nomt | recall of a signature collection by two pipelines on ONE set of cells: Leiden clusters vs DRVI decoder directions, identical ORA downstream | 05_10_pipeline_recall
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
gene_list,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,arm,resolution,fdr_bh,significant
11,gs_ind_0,EMT_C_MESENCHYMAL,1/16,0.5830024312204216,0.5830024312204216,1.724048310655863,0.9302342689923898,harmony_leiden,0.8,1.0,False
12,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.7723912010246936,1.4178868223189554,0.6060212075438708,harmony_leiden,0.8,1.0,False
12,gs_ind_0,EMT_B_MESENCHYMAL,1/14,0.7723912010246936,0.7723912010246936,0.9955444165970482,0.2571134028989587,harmony_leiden,0.8,1.0,False
12,gs_ind_0,EMT_C_HYBRID,1/11,0.6871503525497031,0.7723912010246936,1.2821339061940566,0.4810594070651021,harmony_leiden,0.8,1.0,False
12,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.4859611905187856,0.7723912010246936,1.5517241379310345,1.1197652790566384,harmony_leiden,0.8,1.0,False
13,gs_ind_0,EMT_A_MESENCHYMAL,2/10,0.1711126882412358,0.3433095299623942,3.6228605154436355,6.395917305332198,harmony_leiden,0.8,0.9249345773724874,False
13,gs_ind_0,EMT_B_MESENCHYMAL,2/14,0.2858328181151975,0.3433095299623942,2.4581939799331103,3.0785147842016407,harmony_leiden,0.8,1.0,False
13,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.3433095299623942,0.3433095299623942,2.1168262022834736,2.263147196795919,harmony_leiden,0.8,1.0,False
14,gs_ind_0,EMT_A_MESENCHYMAL,3/10,0.008403310526298323,0.03361324210519329,10.152,48.517723095159184,harmony_leiden,0.8,0.1478982652628505,False
14,gs_ind_0,EMT_B_MESENCHYMAL,3/14,0.022367998990495394,0.04299929145626344,6.60695652173913,25.107253768137372,harmony_leiden,0.8,0.28119770159479923,False
14,gs_ind_0,EMT_C_HYBRID,1/11,0.3981721246958076,0.3981721246958076,3.0335195530726256,2.7934798600063635,harmony_leiden,0.8,1.0,False
14,gs_ind_0,EMT_C_MESENCHYMAL,3/16,0.03224946859219758,0.04299929145626344,5.622222222222222,19.308137545561554,harmony_leiden,0.8,0.35474415451417335,False
16,gs_ind_0,EMT_A_MESENCHYMAL,2/10,0.2044184412140969,0.5296652490602222,3.2019315188762074,5.083342303978195,harmony_leiden,0.8,0.9249345773724874,False
16,gs_ind_0,EMT_B_MESENCHYMAL,2/14,0.3341411517626741,0.5296652490602222,2.172537313432836,2.381517512600949,harmony_leiden,0.8,1.0,False
16,gs_ind_0,EMT_C_HYBRID,1/11,0.6223100379751101,0.6223100379751101,1.5442984315387875,0.7324867784616926,harmony_leiden,0.8,1.0,False
16,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.39724893679516665,0.5296652490602222,1.8708183221821926,1.7271247890798094,harmony_leiden,0.8,1.0,False
17,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.7723912010246936,1.4178868223189554,0.6060212075438708,harmony_leiden,0.8,1.0,False
17,gs_ind_0,EMT_B_MESENCHYMAL,1/14,0.7723912010246936,0.7723912010246936,0.9955444165970482,0.2571134028989587,harmony_leiden,0.8,1.0,False
17,gs_ind_0,EMT_C_HYBRID,1/11,0.6871503525497031,0.7723912010246936,1.2821339061940566,0.4810594070651021,harmony_leiden,0.8,1.0,False
17,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.4859611905187856,0.7723912010246936,1.5517241379310345,1.1197652790566384,harmony_leiden,0.8,1.0,False
18,gs_ind_0,EMT_A_MESENCHYMAL,6/10,1.2475910671005497e-05,4.990364268402199e-05,21.28985507246377,240.3988889922929,harmony_leiden,0.8,0.0010978801390484837,True
18,gs_ind_0,EMT_B_MESENCHYMAL,6/14,0.00014292522618081105,0.0002858504523616221,11.24691932108812,99.57110194836524,harmony_leiden,0.8,0.006288709951955686,True
18,gs_ind_0,EMT_C_HYBRID,5/11,0.00038873788804259183,0.00038873788804259183,12.360482654600302,97.06199099985157,harmony_leiden,0.8,0.00855223353693702,True
18,gs_ind_0,EMT_C_MESENCHYMAL,6/16,0.0003412366433764378,0.00038873788804259183,9.09486166007905,72.60368357766151,harmony_leiden,0.8,0.00855223353693702,True
2,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.6521950846781617,1.4178868223189554,0.6060212075438708,harmony_leiden,0.8,1.0,False
2,gs_ind_0,EMT_B_MESENCHYMAL,2/14,0.4157573805821314,0.5543431741095085,1.8020151133501259,1.5815447066059733,harmony_leiden,0.8,1.0,False
2,gs_ind_0,EMT_C_HYBRID,2/11,0.3026424059627462,0.5543431741095085,2.3750497149675196,2.838667372830134,harmony_leiden,0.8,1.0,False
2,gs_ind_0,EMT_C_MESENCHYMAL,4/16,0.06763160999690164,0.27052643998760656,3.276641221374046,8.82622227550237,harmony_leiden,0.8,0.5112481372907839,False
21,gs_ind_0,EMT_B_MESENCHYMAL,1/14,0.6655166363324345,0.7141465012777481,1.3656633221850614,0.556086692237407,harmony_leiden,0.8,1.0,False
21,gs_ind_0,EMT_C_MESENCHYMAL,1/16,0.7141465012777481,0.7141465012777481,1.188154061926853,0.4000124463374849,harmony_leiden,0.8,1.0,False
4,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.6521950846781617,1.4178868223189554,0.6060212075438708,harmony_leiden,0.8,1.0,False
4,gs_ind_0,EMT_B_MESENCHYMAL,3/14,0.1577563477284104,0.21034179697121388,2.757622454595487,5.092511146691434,harmony_leiden,0.8,0.9249345773724874,False
4,gs_ind_0,EMT_C_HYBRID,4/11,0.018219055095782335,0.07287622038312934,5.476335877862596,21.934298264593334,harmony_leiden,0.8,0.26721280807147424,False
4,gs_ind_0,EMT_C_MESENCHYMAL,4/16,0.06763160999690164,0.13526321999380328,3.276641221374046,8.82622227550237,harmony_leiden,0.8,0.5112481372907839,False
5,gs_ind_0,EMT_C_MESENCHYMAL,1/16,0.815935952873828,0.815935952873828,0.8661169051661411,0.1761849952303511,harmony_leiden,0.8,1.0,False
6,gs_ind_0,EMT_A_MESENCHYMAL,3/10,0.0697156550851069,0.2091469652553207,4.237805907172996,11.28667721611285,harmony_leiden,0.8,0.5112481372907839,False
6,gs_ind_0,EMT_B_MESENCHYMAL,3/14,0.1577563477284104,0.21021240394829258,2.757622454595487,5.092511146691434,harmony_leiden,0.8,0.9249345773724874,False
6,gs_ind_0,EMT_C_MESENCHYMAL,3/16,0.21021240394829258,0.21021240394829258,2.3464603844350678,3.659625993605602,harmony_leiden,0.8,0.9249345773724874,False
8,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.7723912010246936,1.4178868223189554,0.6060212075438708,harmony_leiden,0.8,1.0,False
8,gs_ind_0,EMT_B_MESENCHYMAL,1/14,0.7723912010246936,0.7723912010246936,0.9955444165970482,0.2571134028989587,harmony_leiden,0.8,1.0,False
8,gs_ind_0,EMT_C_HYBRID,1/11,0.6871503525497031,0.7723912010246936,1.2821339061940566,0.4810594070651021,harmony_leiden,0.8,1.0,False
8,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.4859611905187856,0.7723912010246936,1.5517241379310345,1.1197652790566384,harmony_leiden,0.8,1.0,False
9,gs_ind_0,EMT_A_MESENCHYMAL,2/10,0.26380321943881124,0.6479482540250475,2.65594902948585,3.5391897520682605,harmony_leiden,0.8,1.0,False
9,gs_ind_0,EMT_B_MESENCHYMAL,2/14,0.4157573805821314,0.6479482540250475,1.8020151133501259,1.5815447066059733,harmony_leiden,0.8,1.0,False
9,gs_ind_0,EMT_C_HYBRID,1/11,0.6871503525497031,0.6871503525497031,1.2821339061940566,0.4810594070651021,harmony_leiden,0.8,1.0,False
9,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.4859611905187856,0.6479482540250475,1.5517241379310345,1.1197652790566384,harmony_leiden,0.8,1.0,False
0,gs_ind_0,EMT_C_MESENCHYMAL,1/16,0.815935952873828,0.815935952873828,0.8661169051661411,0.1761849952303511,harmony_leiden,1.0,1.0,False
1,gs_ind_0,EMT_A_MESENCHYMAL,1/10,0.6521950846781617,0.815935952873828,1.4178868223189554,0.6060212075438708,harmony_leiden,1.0,1.0,False
1,gs_ind_0,EMT_B_MESENCHYMAL,1/14,0.7723912010246936,0.815935952873828,0.9955444165970482,0.2571134028989587,harmony_leiden,1.0,1.0,False
1,gs_ind_0,EMT_C_MESENCHYMAL,1/16,0.815935952873828,0.815935952873828,0.8661169051661411,0.1761849952303511,harmony_leiden,1.0,1.0,False
10,gs_ind_0,EMT_A_MESENCHYMAL,6/10,1.1404624015272199e-05,4.5618496061088795e-05,21.655064703257473,246.4669385210655,harmony_leiden,1.0,0.0010492254094050424,True
10,gs_ind_0,EMT_B_MESENCHYMAL,6/14,0.00013112249953162912,0.00026224499906325825,11.43987715568155,102.26539258343946,harmony_leiden,1.0,0.00603163497845494,True
10,gs_ind_0,EMT_C_HYBRID,5/11,0.00036163177738664665,0.00036163177738664665,12.570946981305546,99.62329726786433,harmony_leiden,1.0,0.008317530879892874,True
10,gs_ind_0,EMT_C_MESENCHYMAL,6/16,0.00031361603931159224,0.00036163177738664665,9.250908395486709,74.63023374281295,harmony_leiden,1.0,0.008317530879892874,True
11,gs_ind_0,EMT_A_MESENCHYMAL,2/10,0.210072323910001,0.5414600594631666,3.140417457305503,4.90000406112985,harmony_leiden,1.0,0.879070052874678,False
11,gs_ind_0,EMT_B_MESENCHYMAL,2/14,0.3421557369100076,0.5414600594631666,2.130791788856305,2.285251339714601,harmony_leiden,1.0,1.0,False
11,gs_ind_0,EMT_C_HYBRID,1/11,0.6290799846897086,0.6290799846897086,1.5147855060391504,0.7020983387970544,harmony_leiden,1.0,1.0,False
11,gs_ind_0,EMT_C_MESENCHYMAL,2/16,0.4060950445973749,0.5414600594631666,1.8348670239660227,1.653523532095828,harmony_leiden,1.0,1.0,False
