# factor_first_significant | collection scie (stemness x immunogenicity (SCIE)) | DRVI run drvi_tum_64_nomt | vanished dimensions PRUNED (DRVI's own behaviour) | 05_4 - 05_8 signature interpretation
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
dimension,collection,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,direction,dim,fdr_bh_global,significant
DR 1-,hallmark,gs_ind_0,Oxidative Phosphorylation,6/9,6.044897603128107e-05,0.0013521157438390985,17.163055453543887,166.71695918221195,-,DR 1,0.0015484237706474304,True
DR 1-,hallmark,gs_ind_0,Unfolded Protein Response,6/17,0.004470933080813283,0.03129653156569298,5.200290600201185,28.13439456903835,-,DR 1,0.04609352061643415,True
DR 1-,hallmark,gs_ind_0,mTORC1 Signaling,14/45,6.438646399233802e-05,0.0013521157438390985,4.3674624452104345,42.14866422860711,-,DR 1,0.0015707467039889056,True
DR 1-,hallmark,gs_ind_0,p53 Pathway,13/45,0.00027443218930083994,0.0038420506502117595,3.917907692307692,32.13000232506372,-,DR 1,0.00532652835031514,True
DR 2+,lab,gs_ind_0,ESC_ASSOU,25/130,0.000697794002534642,0.005582352020277136,2.3351156479118567,16.970655248417216,+,DR 2,0.01161827014220179,True
DR 2+,hallmark,gs_ind_0,Estrogen Response Late,17/62,6.417974743098272e-05,0.0028239088869632394,3.6795221127646194,35.52145467729995,+,DR 2,0.0015707467039889056,True
DR 2+,hallmark,gs_ind_0,Myogenesis,13/51,0.0010374054581716596,0.022822920079776512,3.296103896103896,22.647636778156684,+,DR 2,0.015043453401377735,True
DR 2+,hallmark,gs_ind_0,mTORC1 Signaling,11/45,0.003620292729714398,0.05309762670247784,3.1072999120492524,17.466755483212417,+,DR 2,0.039205121268126655,True
DR 2-,lab,gs_ind_0,HALLMARK_IFNG,19/98,0.00285403873473723,0.009513462449124101,2.3264722698684963,13.630847995824121,-,DR 2,0.03271583127943193,True
DR 2-,lab,gs_ind_0,IMMUNOGENIC_CONSENSUS,10/17,8.387619495658908e-07,4.193809747829454e-06,13.180577427821522,184.41392571522113,-,DR 2,3.685341132874632e-05,True
DR 2-,lab,gs_ind_0,KEGG_APM,15/30,2.4202081143869334e-08,2.420208114386933e-07,9.625336927223719,168.79787052883742,-,DR 2,1.5649112661958228e-06,True
DR 2-,hallmark,gs_ind_0,Allograft Rejection,28/90,1.0342617805563464e-08,3.9301947661141163e-07,4.595686956521739,84.50086310573151,-,DR 2,7.175191102609653e-07,True
DR 2-,hallmark,gs_ind_0,Coagulation,16/52,2.2060127640752916e-05,0.00016765697006972216,4.323309945428221,46.3533998051054,-,DR 2,0.0006360192644476815,True
DR 2-,hallmark,gs_ind_0,Complement,21/67,7.438806695194335e-07,9.422488480579491e-06,4.519333872465331,63.774061146207,-,DR 2,3.3702348700676376e-05,True
DR 2-,hallmark,gs_ind_0,IL-6/JAK/STAT3 Signaling,10/34,0.001221006000863245,0.007733038005467219,3.996625421822272,26.80968373566166,-,DR 2,0.017048008313939645,True
DR 2-,hallmark,gs_ind_0,Inflammatory Response,23/71,1.0553395930435402e-07,2.0051452267827267e-06,4.78394075794976,76.85033921723833,-,DR 2,5.761116139073752e-06,True
DR 2-,hallmark,gs_ind_0,Interferon Gamma Response,19/99,0.003222655385665913,0.017494414950757813,2.296237359478466,13.17477575562551,-,DR 2,0.036563688021354304,True
DR 2-,hallmark,gs_ind_0,KRAS Signaling Up,22/81,5.953021777015606e-06,5.655370688164826e-05,3.689358096179648,44.38892368736263,-,DR 2,0.00020542551831566805,True
DR 3+,lab,gs_ind_0,BENPORATH_ES1,29/64,9.20395174958773e-14,1.840790349917546e-13,8.554551800599516,256.778203469746,+,DR 3,1.1565720500425337e-11,True
DR 3+,lab,gs_ind_0,ESC_ASSOU,55/130,3.5412187627380416e-24,1.4164875050952166e-23,8.71762135590906,470.73038056388657,+,DR 3,9.070968061475137e-22,True
DR 3+,lab,gs_ind_0,ESC_WONG,40/61,4.762346928955727e-27,3.8098775431645813e-26,20.88524233862204,1265.8348415183748,+,DR 3,1.3790100237758756e-24,True
DR 3+,lab,gs_ind_0,FMASC,80/284,5.90852877766577e-22,1.5756076740442053e-21,5.215361827755177,254.92936439315386,+,DR 3,1.2693806986856139e-19,True
DR 3+,hallmark,gs_ind_0,E2F Targets,51/63,1.8270511235081756e-42,3.74545480319176e-41,49.288428093645486,4736.9072947386785,+,DR 3,2.43363209651289e-39,True
DR 3+,hallmark,gs_ind_0,G2-M Checkpoint,52/59,2.6500070097516095e-47,1.08650287399816e-45,84.54208754208754,9066.879943706159,+,DR 3,8.82452334247286e-44,True
DR 3+,hallmark,gs_ind_0,Mitotic Spindle,28/41,9.318790342872094e-20,1.273568013525853e-18,21.876006441223833,958.5993619776112,+,DR 3,1.7732326766722327e-17,True
DR 3+,hallmark,gs_ind_0,Spermatogenesis,9/16,5.16300461734021e-06,5.292079732773715e-05,11.863011314186249,144.42020314734387,+,DR 3,0.0001809768986920305,True
DR 3+,hallmark,gs_ind_0,mTORC1 Signaling,11/45,0.003620292729714398,0.029686400383658065,3.1072999120492524,17.466755483212417,+,DR 3,0.039205121268126655,True
DR 3-,hallmark,gs_ind_0,Apoptosis,16/59,0.00012304687187122835,0.005414062362334047,3.61321371834408,32.529565113187715,-,DR 3,0.00275923288438512,True
DR 3-,hallmark,gs_ind_0,Estrogen Response Early,11/45,0.003620292729714398,0.02654881335123892,3.1072999120492524,17.466755483212417,-,DR 3,0.039205121268126655,True
DR 3-,hallmark,gs_ind_0,Hypoxia,17/73,0.0005600816148234473,0.008214530350743893,2.9445877842347663,22.047389153988004,-,DR 3,0.00979040303077207,True
DR 3-,hallmark,gs_ind_0,Myogenesis,14/51,0.000288446247605092,0.006345817447312024,3.6562287756925826,29.801927354436184,-,DR 3,0.005479927640611815,True
DR 3-,hallmark,gs_ind_0,Xenobiotic Metabolism,11/43,0.002455744353129197,0.021610550307536936,3.302252892226507,19.844312066440693,-,DR 3,0.028643182822837922,True
DR 3-,hallmark,gs_ind_0,p53 Pathway,12/45,0.0010525899827390427,0.01157848981012947,3.4987529197513756,23.989204648608986,-,DR 3,0.015043453401377735,True
DR 4+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821787,0.036042363730051506,11.231315714691673,79.30128646272313,+,DR 4,0.012959839242098209,True
DR 4-,lab,gs_ind_0,HALLMARK_IFNA,12/44,0.000845081237822188,0.00211270309455547,3.6084472556621097,25.53365350308321,-,DR 4,0.012959839242098209,True
DR 4-,lab,gs_ind_0,HALLMARK_IFNG,26/98,1.2776300194198721e-06,1.277630019419872e-05,3.6206106115996444,49.13350985880737,-,DR 4,5.258099996813974e-05,True
DR 4-,lab,gs_ind_0,ISDS,7/15,0.00028880699727548757,0.0013357346230652735,8.17373461012312,66.61390935241329,-,DR 4,0.005479927640611815,True
DR 4-,lab,gs_ind_0,KEGG_APM,10/30,0.000400720386919582,0.0013357346230652735,4.787209525638564,37.446733738704815,-,DR 4,0.00729179720460223,True
DR 4-,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.00021658935203960832,3.94598493348293,40.87772056868248,-,DR 4,0.0008795640759657264,True
DR 4-,hallmark,gs_ind_0,Complement,15/67,0.0018313568863860435,0.005775817872448291,2.782877679373636,17.53963791494446,-,DR 4,0.023619794561145595,True
DR 4-,hallmark,gs_ind_0,Estrogen Response Early,13/45,0.00027443218930083994,0.0014064649701668046,3.917907692307692,32.13000232506372,-,DR 4,0.00532652835031514,True
DR 4-,hallmark,gs_ind_0,Estrogen Response Late,15/62,0.0007777304827189007,0.002887360895892476,3.084607745779543,22.08310944592298,-,DR 4,0.012541610205588083,True
DR 4-,hallmark,gs_ind_0,Glycolysis,16/43,1.2868923415625791e-06,1.7587528668021916e-05,5.767479674796748,78.22594335888107,-,DR 4,5.258099996813974e-05,True
DR 4-,hallmark,gs_ind_0,Hypoxia,25/73,7.583069696323644e-09,3.109058575492694e-07,5.250242312097982,98.16560626080377,-,DR 4,5.549807052474227e-07,True
DR 4-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,17/73,0.0005600816148234473,0.0025514829119734823,2.9445877842347663,22.047389153988004,-,DR 4,0.00979040303077207,True
DR 4-,hallmark,gs_ind_0,Interferon Alpha Response,12/44,0.000845081237822188,0.002887360895892476,3.6084472556621097,25.53365350308321,-,DR 4,0.012959839242098209,True
DR 4-,hallmark,gs_ind_0,Interferon Gamma Response,27/99,4.2252767816942396e-07,8.66181740247319e-06,3.7788929742621487,55.46285330453434,-,DR 4,2.024485134250621e-05,True
DR 4-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,26/102,2.9419094489989387e-06,3.015457185223912e-05,3.423357117441055,43.601422629424604,-,DR 4,0.00010824926480846925,True
DR 4-,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.002887360895892476,3.9136963300551693,27.877932409757033,-,DR 4,0.012814624364545864,True
DR 4-,hallmark,gs_ind_0,Unfolded Protein Response,8/17,9.579192386277696e-05,0.0005610669826248365,8.326862611073137,77.05122574582239,-,DR 4,0.002230679066175156,True
DR 4-,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.00011180605205939494,4.850470593433785,54.339235248636655,-,DR 4,0.000412765136760294,True
DR 4-,hallmark,gs_ind_0,p53 Pathway,11/45,0.003620292729714398,0.01060228585130645,3.1072999120492524,17.466755483212417,-,DR 4,0.039205121268126655,True
DR 5+,lab,gs_ind_0,BENPORATH_ES1,37/64,3.432326098037854e-22,1.0296978294113562e-21,14.791492910758965,731.0493297435315,+,DR 5,7.619763937644037e-20,True
DR 5+,lab,gs_ind_0,ESC_ASSOU,61/130,3.928433474493112e-30,1.7677950635219003e-29,10.983445501663185,743.681538860722,+,DR 5,1.3662455872966223e-27,True
DR 5+,lab,gs_ind_0,ESC_WONG,43/61,3.614055197109696e-31,3.2526496773987264e-30,26.61132561132561,1865.3290495164413,+,DR 5,1.3372004229305876e-28,True
DR 5+,lab,gs_ind_0,FMASC,78/284,1.5439796497924902e-20,3.473954212033103e-20,4.948095073380442,225.7189283307387,+,DR 5,3.0243836669464664e-18,True
DR 5+,hallmark,gs_ind_0,DNA Repair,8/14,1.5457047579913812e-05,9.789463467278748e-05,12.19040959040959,135.03859791636205,+,DR 5,0.00046163200395617037,True
DR 5+,hallmark,gs_ind_0,E2F Targets,55/63,1.2116576927350161e-49,4.604299232393061e-48,80.43966040024257,9060.29541980699,+,DR 5,8.069640233615207e-46,True
DR 5+,hallmark,gs_ind_0,G2-M Checkpoint,47/59,2.0635915090377168e-38,3.920823867171662e-37,44.27557003257329,3841.958822122569,+,DR 5,1.5270577166879104e-35,True
DR 5+,hallmark,gs_ind_0,Mitotic Spindle,24/41,9.011372288295874e-15,1.141440489850811e-13,14.146742209631729,457.50973185901825,+,DR 5,1.2769306263840536e-12,True
DR 5+,hallmark,gs_ind_0,Myc Targets V1,11/14,2.151680697932889e-09,2.0440966630362445e-08,31.16660384470411,621.9924296779698,+,DR 5,1.6284310736628456e-07,True
DR 5+,hallmark,gs_ind_0,Spermatogenesis,9/16,5.16300461734021e-06,3.92388350917856e-05,11.863011314186249,144.42020314734387,+,DR 5,0.0001809768986920305,True
DR 5-,hallmark,gs_ind_0,Androgen Response,8/20,0.0003802866440654024,0.002852149830490518,6.317818181818182,49.7501979495992,-,DR 5,0.006996433838330331,True
DR 5-,hallmark,gs_ind_0,Apoptosis,18/59,7.511833675533866e-06,0.00011255515359656398,4.297837927050669,50.71032275147262,-,DR 5,0.00025140106672892236,True
DR 5-,hallmark,gs_ind_0,Glycolysis,11/43,0.002455744353129197,0.011050849589081388,3.302252892226507,19.844312066440693,-,DR 5,0.028643182822837922,True
DR 5-,hallmark,gs_ind_0,Hypoxia,23/73,1.8872699400340835e-07,8.492714730153376e-06,4.589234416399386,71.05495282766239,-,DR 5,1.0055374240501598e-05,True
DR 5-,hallmark,gs_ind_0,IL-2/STAT5 Signaling,16/73,0.0016432982383938286,0.009220940819666448,2.711700247437257,17.384845697161882,-,DR 5,0.02163303263005046,True
DR 5-,hallmark,gs_ind_0,KRAS Signaling Dn,9/34,0.0047390928215212845,0.017771598080704817,3.454103312343214,18.486048502140196,-,DR 5,0.0485574741405104,True
DR 5-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,25/102,1.00049025419168e-05,0.00011255515359656398,3.2312655086848636,37.19973520574701,-,DR 5,0.00032263284511973363,True
DR 5-,hallmark,gs_ind_0,UV Response Dn,9/30,0.0018441881639332898,0.009220940819666448,4.105956645819418,25.849937434381317,-,DR 5,0.023619794561145595,True
DR 5-,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175764,0.004708868950398705,6.609449981543005,47.714015180221494,-,DR 5,0.011927599590740974,True
DR 5-,hallmark,gs_ind_0,heme Metabolism,8/26,0.002775151373588268,0.011352891982861097,4.254475254475254,25.04630847976831,-,DR 5,0.03208768775711435,True
DR 5-,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.00012271395957738472,4.850470593433785,54.339235248636655,-,DR 5,0.000412765136760294,True
DR 5-,hallmark,gs_ind_0,p53 Pathway,17/45,4.540944488544732e-07,1.0217125099225647e-05,5.9312108609398155,86.62510107321158,-,DR 5,2.085702778876408e-05,True
DR 6-,lab,gs_ind_0,BENPORATH_ES1,15/64,0.0011107953964648305,0.002962121057239548,2.9566010509406735,20.11280772356416,-,DR 6,0.015773768316536825,True
DR 6-,lab,gs_ind_0,ESC_ASSOU,28/130,3.9355211775261605e-05,0.00031484169420209284,2.7377730646871687,27.768909535511792,-,DR 6,0.0010698192262173156,True
DR 6-,lab,gs_ind_0,ESC_WONG,14/61,0.0020198954677119072,0.0040397909354238145,2.87012840412022,17.80831302567982,-,DR 6,0.025478226922275197,True
DR 6-,lab,gs_ind_0,HALLMARK_IFNA,12/44,0.000845081237822188,0.002962121057239548,3.6084472556621097,25.53365350308321,-,DR 6,0.012959839242098209,True
DR 6-,hallmark,gs_ind_0,DNA Repair,6/14,0.00140315100501124,0.010055915535913887,7.047482231967337,46.2951564116883,-,DR 6,0.019149560847079625,True
DR 6-,hallmark,gs_ind_0,E2F Targets,18/63,2.0818305399053966e-05,0.0004475935660796603,3.911094385066988,42.16033767242615,-,DR 6,0.0006054581395532726,True
DR 6-,hallmark,gs_ind_0,Interferon Alpha Response,12/44,0.000845081237822188,0.007515308963283951,3.6084472556621097,25.53365350308321,-,DR 6,0.012959839242098209,True
DR 6-,hallmark,gs_ind_0,Oxidative Phosphorylation,7/9,2.7409457721732702e-06,0.00011786066820345062,27.88372093023256,357.11260051700145,-,DR 6,0.00010198155778030156,True
DR 6-,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655757,0.007515308963283951,7.991602399314481,56.281462040462216,-,DR 6,0.013108097028983636,True
DR 6-,hallmark,gs_ind_0,Reactive Oxygen Species Pathway,5/9,0.0008581515173821787,0.007515308963283951,11.231315714691673,79.30128646272313,-,DR 6,0.012959839242098209,True
DR 7+,hallmark,gs_ind_0,Androgen Response,7/20,0.002246635809414446,0.08986543237657783,5.132070054550675,31.29701252450603,+,DR 7,0.027057132894575425,True
DR 7-,lab,gs_ind_0,ESC_ASSOU,24/130,0.0016435907673882182,0.008217953836941091,2.2085810424397185,14.158930228397173,-,DR 7,0.02163303263005046,True
DR 7-,lab,gs_ind_0,ESC_WONG,15/61,0.0006459320302324772,0.006459320302324772,3.152740341419587,23.15629857389903,-,DR 7,0.011030531593200764,True
DR 7-,hallmark,gs_ind_0,E2F Targets,14/63,0.0027966148416209034,0.021906816259363745,2.7510222872153167,16.174210720277465,-,DR 7,0.032168315794810394,True
DR 7-,hallmark,gs_ind_0,Myc Targets V1,7/14,0.00016816930893802333,0.001975989380021774,9.268733850129198,80.55029573707145,-,DR 7,0.0035897679407924207,True
DR 7-,hallmark,gs_ind_0,Unfolded Protein Response,10/17,8.387619495658908e-07,3.942181162959687e-05,13.180577427821522,184.41392571522113,-,DR 7,3.685341132874632e-05,True
DR 7-,hallmark,gs_ind_0,Xenobiotic Metabolism,13/43,0.00016495644986090925,0.001975989380021774,4.179540983606557,36.40308751287863,-,DR 7,0.0035669154417975833,True
DR 7-,hallmark,gs_ind_0,mTORC1 Signaling,16/45,2.6129029306732644e-06,6.140321887082172e-05,5.370400992145514,69.036766403883,-,DR 7,9.776367145103337e-05,True
DR 7-,hallmark,gs_ind_0,p53 Pathway,13/45,0.00027443218930083994,0.0025796625794278953,3.917907692307692,32.13000232506372,-,DR 7,0.00532652835031514,True
DR 8+,lab,gs_ind_0,KEGG_APM,9/30,0.0018441881639332898,0.018441881639332896,4.105956645819418,25.849937434381317,+,DR 8,0.023619794561145595,True
DR 8+,hallmark,gs_ind_0,Apoptosis,20/59,3.3105598966580025e-07,2.703952227678463e-06,5.064798905992496,75.5717546856817,+,DR 8,1.6213975242801828e-05,True
DR 8+,hallmark,gs_ind_0,Estrogen Response Early,17/45,4.540944488544732e-07,3.1786611419813124e-06,5.9312108609398155,86.62510107321158,+,DR 8,2.085702778876408e-05,True
DR 8+,hallmark,gs_ind_0,Hypoxia,27/73,2.351006291760651e-10,5.759965414813595e-09,5.980446840816833,132.5925316664904,+,DR 8,1.9094758418446262e-08,True
DR 8+,hallmark,gs_ind_0,Inflammatory Response,16/71,0.0011980953439256889,0.005439026731118091,2.8126419102028857,18.920704560856493,+,DR 8,0.016833997870348286,True
DR 8+,hallmark,gs_ind_0,KRAS Signaling Dn,10/34,0.001221006000863245,0.005439026731118091,3.996625421822272,26.80968373566166,+,DR 8,0.017048008313939645,True
DR 8+,hallmark,gs_ind_0,TGF-beta Signaling,8/10,3.310961911443016e-07,2.703952227678463e-06,31.765714285714285,473.9716770595699,+,DR 8,1.6213975242801828e-05,True
DR 8+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,58/102,1.3034890255200804e-34,6.387096225048395e-33,16.204257835600238,1264.3023562147634,+,DR 8,6.200883507116954e-32,True
DR 8+,hallmark,gs_ind_0,UV Response Dn,9/30,0.0018441881639332898,0.0075304350027276,4.105956645819418,25.849937434381317,+,DR 8,0.023619794561145595,True
DR 8+,hallmark,gs_ind_0,UV Response Up,18/38,2.6603615299743252e-09,4.345257165624731e-08,8.804343468092215,173.84003445213864,+,DR 8,1.9686675321810007e-07,True
DR 8+,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175764,0.0044865056944076555,6.609449981543005,47.714015180221494,+,DR 8,0.011927599590740974,True
DR 8+,hallmark,gs_ind_0,mTORC1 Signaling,12/45,0.0010525899827390427,0.005439026731118091,3.4987529197513756,23.989204648608986,+,DR 8,0.015043453401377735,True
DR 8+,hallmark,gs_ind_0,p53 Pathway,18/45,7.169496475591144e-08,8.782633182599153e-07,6.537434620174346,107.54632571540039,+,DR 8,4.012508111549329e-06,True
DR 8-,lab,gs_ind_0,ESC_ASSOU,24/130,0.0016435907673882182,0.013148726139105745,2.2085810424397185,14.158930228397173,-,DR 8,0.02163303263005046,True
DR 8-,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821787,0.02009908211110824,11.231315714691673,79.30128646272313,-,DR 8,0.012959839242098209,True
DR 8-,hallmark,gs_ind_0,Pperoxisome,6/13,0.0008738731352655757,0.02009908211110824,7.991602399314481,56.281462040462216,-,DR 8,0.013108097028983636,True
DR 9+,lab,gs_ind_0,BENPORATH_ES1,21/64,3.0999679024929016e-07,9.299903707478705e-07,4.839272564274966,72.52474498099531,+,DR 9,1.5640747144396003e-05,True
DR 9+,lab,gs_ind_0,ESC_ASSOU,39/130,2.7696589852425548e-11,2.4926930867182994e-10,4.5695410174423525,111.0842252852224,+,DR 9,2.7948377032902146e-09,True
DR 9+,lab,gs_ind_0,ESC_WONG,25/61,8.493416168200847e-11,3.8220372756903814e-10,7.024118955625805,162.8833110488237,+,DR 9,7.967063616932061e-09,True
DR 9+,hallmark,gs_ind_0,DNA Repair,7/14,0.00016816930893802333,0.0013453544715041866,9.268733850129198,80.55029573707145,+,DR 9,0.0035897679407924207,True
DR 9+,hallmark,gs_ind_0,E2F Targets,23/63,7.744893313328781e-09,3.7175487903978153e-07,5.755068683707181,107.48299870751893,+,DR 9,5.60662928986627e-07,True
DR 9+,hallmark,gs_ind_0,Estrogen Response Late,15/62,0.0007777304827189007,0.003744661166758598,3.084607745779543,22.08310944592298,+,DR 9,0.012541610205588083,True
DR 9+,hallmark,gs_ind_0,Fatty Acid Metabolism,9/23,0.00019676960441006343,0.001349277287383292,6.1120914738453225,52.15739222427513,+,DR 9,0.004108105220598817,True
DR 9+,hallmark,gs_ind_0,Myc Targets V1,7/14,0.00016816930893802333,0.0013453544715041866,9.268733850129198,80.55029573707145,+,DR 9,0.0035897679407924207,True
DR 9+,hallmark,gs_ind_0,Oxidative Phosphorylation,5/9,0.0008581515173821787,0.003744661166758598,11.231315714691673,79.30128646272313,+,DR 9,0.012959839242098209,True
DR 9+,hallmark,gs_ind_0,Pperoxisome,7/13,9.181317825896858e-05,0.001101758139107623,10.700655933214072,99.47067286211808,+,DR 9,0.0021760703459243087,True
DR 9+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.003744661166758598,3.9136963300551693,27.877932409757033,+,DR 9,0.012814624364545864,True
DR 9+,hallmark,gs_ind_0,Unfolded Protein Response,7/17,0.0007324907256175764,0.003744661166758598,6.609449981543005,47.714015180221494,+,DR 9,0.011927599590740974,True
DR 9+,hallmark,gs_ind_0,Xenobiotic Metabolism,15/43,7.194221031931653e-06,0.00017266130476635967,5.196718210620892,61.54074522832815,+,DR 9,0.0002419874347104283,True
DR 9+,hallmark,gs_ind_0,mTORC1 Signaling,15/45,1.3634884397487189e-05,0.00021815815035979502,4.850470593433785,54.339235248636655,+,DR 9,0.000412765136760294,True
DR 9-,hallmark,gs_ind_0,KRAS Signaling Dn,9/34,0.0047390928215212845,0.06160820667977669,3.454103312343214,18.486048502140196,-,DR 9,0.0485574741405104,True
DR 9-,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,20/102,0.001917102550952891,0.03738349974358137,2.3657684882061614,14.802472243554236,-,DR 9,0.024506531649416994,True
DR 9-,hallmark,gs_ind_0,p53 Pathway,12/45,0.0010525899827390427,0.03738349974358137,3.4987529197513756,23.989204648608986,-,DR 9,0.015043453401377735,True
DR 10+,lab,gs_ind_0,HALLMARK_IFNA,15/44,9.960890575215879e-06,2.988267172564764e-05,5.017725798346201,57.788365631575076,+,DR 10,0.00032263284511973363,True
DR 10+,lab,gs_ind_0,HALLMARK_IFNG,26/98,1.2776300194198721e-06,1.1121782530645203e-05,3.6206106115996444,49.13350985880737,+,DR 10,5.258099996813974e-05,True
DR 10+,lab,gs_ind_0,ISDS,9/15,2.471507229032267e-06,1.1121782530645203e-05,13.695722032536654,176.82111711652567,+,DR 10,9.514588523326531e-05,True
DR 10+,hallmark,gs_ind_0,Apoptosis,17/59,3.1696002737503654e-05,0.00025990722244753,3.94598493348293,40.87772056868248,+,DR 10,0.0008795640759657264,True
DR 10+,hallmark,gs_ind_0,Hypoxia,19/73,5.187177178640142e-05,0.0003544571072070764,3.4429448783076806,33.970627529448805,+,DR 10,0.0013818640003897338,True
DR 10+,hallmark,gs_ind_0,Interferon Alpha Response,15/44,9.960890575215879e-06,0.00010209912839596275,5.017725798346201,57.788365631575076,+,DR 10,0.00032263284511973363,True
DR 10+,hallmark,gs_ind_0,Interferon Gamma Response,26/99,1.5821870176734582e-06,2.1623222574870596e-05,3.5692844473032768,47.67387042780095,+,DR 10,6.309799723176786e-05,True
DR 10+,hallmark,gs_ind_0,PI3K/AKT/mTOR  Signaling,6/14,0.00140315100501124,0.0071911489006826045,7.047482231967337,46.2951564116883,+,DR 10,0.019149560847079625,True
DR 10+,hallmark,gs_ind_0,TNF-alpha Signaling via NF-kB,30/102,1.2782176753602222e-08,2.620346234488455e-07,4.264880169885732,77.51511010252652,+,DR 10,8.686662977448041e-07,True
DR 10+,hallmark,gs_ind_0,UV Response Up,11/38,0.0008062053466583659,0.004722059887570428,3.9136963300551693,27.877932409757033,+,DR 10,0.012814624364545864,True
