# ora_all_pairs | collection gavish_tnbc (pan-cancer malignant metaprograms (Gavish, TNBC-relevant)) | run drvi_tum_64_nomt | recall of a signature collection by two pipelines on ONE set of cells: Leiden clusters vs DRVI decoder directions, identical ORA downstream | 05_10_pipeline_recall
# CAVEAT: Cells are the aneuploid epithelium called by inferCNV in 05_1: a per-cohort THRESHOLD on a CNV score, not a validated clone assignment - no matched normal, no bulk WGS.
# CAVEAT: Cells no run covered (not_tested) were excluded rather than assumed normal, and 19 of the 29 cohorts of the epithelial compartment reach the 200-cell floor, so this is the tumour the call could reach in the patients with the most of it.
# CAVEAT: The CellTypist labels carried along (cell_type_01_4) come from a NORMAL breast atlas with no malignant class and are landmarks, never identities: every state reported here is a state of malignant epithelium, named by its genes and not by that label.
gene_list,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,arm,resolution,fdr_bh,significant
3,gs_ind_0,MP5_STRESS,21/42,3.009053177027832e-11,4.513579765541748e-10,9.913649025069638,240.1760968171617,harmony_leiden,0.2,3.836542800710486e-10,True
3,gs_ind_0,MP6_HYPOXIA,1/32,0.9666067443518142,0.9933490849391976,0.4223654374030314,0.014345026356478848,harmony_leiden,0.2,1.0,False
3,gs_ind_0,MP7_STRESS_IN_VITRO,5/20,0.04233386714222662,0.20575394367159322,3.2407392129362265,10.24776141942094,harmony_leiden,0.2,0.1308501348032459,False
4,gs_ind_0,MP10_PROTEIN_MATURATION,3/15,0.05300705996902165,0.16962259190086929,4.576593886462882,13.44296728636484,harmony_leiden,0.2,0.15447771762400594,False
4,gs_ind_0,MP12_EMT_1,7/45,0.01388537002346564,0.05554148009386256,3.253511194687665,13.915005502699369,harmony_leiden,0.2,0.04721025807978318,True
4,gs_ind_0,MP13_EMT_2,1/41,0.9176974939005879,0.9176974939005879,0.586075345731998,0.05033652867964107,harmony_leiden,0.2,1.0,False
4,gs_ind_0,MP14_EMT_3,2/32,0.5677634215824475,0.8018128108981261,1.3153786104605776,0.7445706653213456,harmony_leiden,0.2,0.9493749016624533,False
4,gs_ind_0,MP15_EMT_4,4/32,0.11310617498696861,0.258528399970214,2.5812659401808484,5.625684039248429,harmony_leiden,0.2,0.28842074621676994,False
4,gs_ind_0,MP17_INTERFERON_MHC_II_1,3/45,0.4961274050503694,0.793803848080591,1.3244798356023633,0.9283577443516087,harmony_leiden,0.2,0.8724999192265117,False
4,gs_ind_0,MP18_INTERFERON_MHC_II_2,2/38,0.6626193873610569,0.8155315536751468,1.095593903813082,0.4508966341762493,harmony_leiden,0.2,1.0,False
4,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,1/35,0.8809890603976425,0.9176974939005879,0.6902407165515955,0.08746044977260034,harmony_leiden,0.2,1.0,False
4,gs_ind_0,MP22_SECRETED_1,6/28,0.004592120119700634,0.03673696095760507,4.823019431988042,25.964307736859144,harmony_leiden,0.2,0.018015240469594795,True
4,gs_ind_0,MP23_SECRETED_2,4/40,0.20307472971940876,0.40614945943881753,2.0068191418743586,3.199233430027248,harmony_leiden,0.2,0.4560968352426908,False
4,gs_ind_0,MP2_CELL_CYCLE_G1_S,1/30,0.8383110525788797,0.9176974939005879,0.8094129628282535,0.142752977522575,harmony_leiden,0.2,1.0,False
4,gs_ind_0,MP39_METAL_RESPONSE,2/34,0.6013596081735946,0.8018128108981261,1.2331002331002332,0.6271081349110892,harmony_leiden,0.2,0.9584168755266663,False
4,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,1/11,0.48562625150597843,0.793803848080591,2.297363580625383,1.6594224279014027,harmony_leiden,0.2,0.8690153974317508,False
4,gs_ind_0,MP5_STRESS,16/42,3.15546237305315e-10,5.04873979688504e-09,11.394646342596896,249.27744072922238,harmony_leiden,0.2,3.5761906894602363e-09,True
4,gs_ind_0,MP6_HYPOXIA,6/32,0.009115834611857814,0.04861778459657501,4.086217108046366,19.195994997889603,harmony_leiden,0.2,0.03320768322891061,True
4,gs_ind_0,MP7_STRESS_IN_VITRO,3/20,0.10765510118372514,0.258528399970214,3.2602620087336245,7.266545873717478,harmony_leiden,0.2,0.2815594954035888,False
5,gs_ind_0,MP10_PROTEIN_MATURATION,7/15,0.00028880699727548757,0.0008086595923713652,8.17373461012312,66.61390935241329,harmony_leiden,0.2,0.0014027768439095112,True
5,gs_ind_0,MP12_EMT_1,3/45,0.8440373988918486,0.8440373988918486,0.7332539091586001,0.124329413806902,harmony_leiden,0.2,1.0,False
5,gs_ind_0,MP13_EMT_2,5/41,0.3915652655302362,0.4665274973284942,1.3600182181270364,1.2751572580814898,harmony_leiden,0.2,0.7261755833469835,False
5,gs_ind_0,MP14_EMT_3,10/32,0.00071884446712456,0.00143768893424912,4.356780402449694,31.53379074881248,harmony_leiden,0.2,0.0030550889852793803,True
5,gs_ind_0,MP15_EMT_4,10/32,0.00071884446712456,0.00143768893424912,4.356780402449694,31.53379074881248,harmony_leiden,0.2,0.0030550889852793803,True
5,gs_ind_0,MP17_INTERFERON_MHC_II_1,40/45,1.8169227613577288e-36,2.5436918659008203e-35,82.37638062871707,6779.239953348774,harmony_leiden,0.2,9.266306082924417e-35,True
5,gs_ind_0,MP18_INTERFERON_MHC_II_2,17/38,2.2483092290210825e-08,1.5738164603147578e-07,7.893352765984412,139.00590675581932,harmony_leiden,0.2,1.91106284466792e-07,True
5,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,13/35,1.3806907719484292e-05,4.8324177018195024e-05,5.6912,63.68647172496206,harmony_leiden,0.2,7.823914374374432e-05,True
5,gs_ind_0,MP22_SECRETED_1,3/28,0.5418610936756788,0.5835427162661156,1.2339041945892282,0.7560693600349551,harmony_leiden,0.2,0.921163859248654,False
5,gs_ind_0,MP23_SECRETED_2,17/40,5.7724890622615976e-08,2.6938282290554123e-07,7.213461649950721,120.23093020303091,harmony_leiden,0.2,4.5291837257744844e-07,True
5,gs_ind_0,MP39_METAL_RESPONSE,6/34,0.1167145570867146,0.18155597769044493,2.078428719613945,4.464514788813273,harmony_leiden,0.2,0.29036304445963146,False
5,gs_ind_0,MP5_STRESS,10/42,0.006699654375554413,0.011724395157220223,2.9992731677771047,15.013459715383675,harmony_leiden,0.2,0.025309805418761117,True
5,gs_ind_0,MP6_HYPOXIA,4/32,0.3998807119958521,0.4665274973284942,1.4242667738047408,1.3054672527519424,harmony_leiden,0.2,0.7283541539924449,False
5,gs_ind_0,MP7_STRESS_IN_VITRO,3/20,0.32292763205506647,0.45209868487709304,1.8060759493670886,2.0414564642132484,harmony_leiden,0.2,0.6099744161040145,False
0,gs_ind_0,MP10_PROTEIN_MATURATION,10/15,1.5524585094860313e-07,3.62240318880074e-07,17.993557623478882,282.10759991893116,harmony_leiden,0.4,1.5279460067046728e-06,True
0,gs_ind_0,MP12_EMT_1,7/45,0.15615054734812597,0.15615054734812597,1.774388402295379,3.2949233777343405,harmony_leiden,0.4,0.35609941895243363,False
0,gs_ind_0,MP13_EMT_2,11/41,0.001615055854862858,0.0018842318306733345,3.5227734763614342,22.645746773122212,harmony_leiden,0.4,0.008162579590793364,True
0,gs_ind_0,MP14_EMT_3,20/32,3.131585081588694e-13,1.4614063714080573e-12,16.250083102493075,467.8734800891234,harmony_leiden,0.4,8.365805860815512e-12,True
0,gs_ind_0,MP15_EMT_4,9/32,0.00302646296265898,0.00325926780594044,3.7522915393589247,21.76464430625097,harmony_leiden,0.4,0.013803623756517787,True
0,gs_ind_0,MP17_INTERFERON_MHC_II_1,37/45,4.390145768655677e-31,6.146204076117948e-30,48.36751214247167,3380.9266054222117,harmony_leiden,0.4,1.6419145174772233e-29,True
0,gs_ind_0,MP18_INTERFERON_MHC_II_2,20/38,2.6991833620044086e-11,9.44714176701543e-11,10.942951261510819,266.3020454762532,harmony_leiden,0.4,5.047472886948245e-10,True
0,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,17/35,4.663772224429638e-09,1.3058562228402986e-08,9.188820973562118,176.2732070830098,harmony_leiden,0.4,5.8141693731222814e-08,True
0,gs_ind_0,MP22_SECRETED_1,13/28,6.634852034517917e-07,1.1610991060406355e-06,8.293935483870968,117.98752971201506,harmony_leiden,0.4,5.169655543561877e-06,True
0,gs_ind_0,MP23_SECRETED_2,12/40,0.00032173233465304283,0.00045042526851425994,4.124203080645912,33.16597763632865,harmony_leiden,0.4,0.0017695278405917354,True
0,gs_ind_0,MP39_METAL_RESPONSE,13/34,9.507855995176341e-06,1.4789998214718751e-05,5.959255813953488,68.90921192411501,harmony_leiden,0.4,6.838342581146061e-05,True
0,gs_ind_0,MP5_STRESS,29/42,1.1829099202467447e-20,8.280369441727213e-20,22.77561818378145,1045.030188307375,harmony_leiden,0.4,3.6867359181023542e-19,True
0,gs_ind_0,MP6_HYPOXIA,14/32,5.968869982019467e-07,1.1610991060406355e-06,7.491123831606405,107.35932603676179,harmony_leiden,0.4,4.852950811468001e-06,True
0,gs_ind_0,MP7_STRESS_IN_VITRO,8/20,0.0003802866440654024,0.00048400118335596666,6.317818181818182,49.7501979495992,harmony_leiden,0.4,0.002031817212578007,True
1,gs_ind_0,MP10_PROTEIN_MATURATION,3/15,0.18347850508240676,0.532342233061165,2.535594936708861,4.299501222696118,harmony_leiden,0.4,0.3989590750047682,False
1,gs_ind_0,MP12_EMT_1,4/45,0.6738758121217782,0.8423447651522227,0.9709371838499035,0.3832380721699245,harmony_leiden,0.4,1.0,False
1,gs_ind_0,MP13_EMT_2,6/41,0.2210253287409475,0.532342233061165,1.662008037944893,2.5087645264605483,harmony_leiden,0.4,0.4444272739199697,False
1,gs_ind_0,MP14_EMT_3,7/32,0.034619502276505,0.12982313353689376,2.6987384100927194,9.076769733058583,harmony_leiden,0.4,0.1097262190797701,False
1,gs_ind_0,MP15_EMT_4,2/32,0.845794513629152,0.9757922010267908,0.7310979890159806,0.12244344354359225,harmony_leiden,0.4,1.0,False
1,gs_ind_0,MP17_INTERFERON_MHC_II_1,5/45,0.47377391204566033,0.7896231867427672,1.2229168640080832,0.9135495313399419,harmony_leiden,0.4,0.8203307551160971,False
1,gs_ind_0,MP18_INTERFERON_MHC_II_2,4/38,0.5366160763478132,0.8049241145217197,1.172585462993694,0.7299020660021283,harmony_leiden,0.4,0.8880283741331068,False
1,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,1/35,0.9757922010267908,0.9757922010267908,0.38498419962950853,0.009434278050286153,harmony_leiden,0.4,1.0,False
1,gs_ind_0,MP1_CELL_CYCLE_G2_M,47/47,4.815598660969884e-50,7.223397991454826e-49,1114.315960912052,126538.8169254354,harmony_leiden,0.4,9.005169496013684e-48,True
1,gs_ind_0,MP23_SECRETED_2,2/40,0.9215938391098271,0.9757922010267908,0.5765644934410677,0.0470768795265262,harmony_leiden,0.4,1.0,False
1,gs_ind_0,MP2_CELL_CYCLE_G1_S,30/30,1.2593130488828745e-31,9.444847866621559e-31,644.1671554252199,45832.217089208214,harmony_leiden,0.4,5.8872885035274385e-30,True
1,gs_ind_0,MP39_METAL_RESPONSE,5/34,0.24842637542854368,0.532342233061165,1.6894100307772335,2.3526871967483896,harmony_leiden,0.4,0.4890077074225017,False
1,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,10/11,8.174208319584465e-10,4.0871041597922325e-09,66.1233595800525,1383.6225087392968,harmony_leiden,0.4,1.2738141298019122e-08,True
1,gs_ind_0,MP6_HYPOXIA,3/32,0.6352604313330781,0.8423447651522227,1.0641922334263034,0.4828455513904232,harmony_leiden,0.4,0.9899475054940466,False
1,gs_ind_0,MP7_STRESS_IN_VITRO,3/20,0.32292763205506647,0.6054893101032497,1.8060759493670886,2.0414564642132484,harmony_leiden,0.4,0.5920339921009552,False
10,gs_ind_0,MP10_PROTEIN_MATURATION,2/15,0.0018342999786429522,0.005502899935928857,48.851851851851855,307.8200301476194,harmony_leiden,0.4,0.009026686737006106,True
10,gs_ind_0,MP14_EMT_3,2/32,0.008326640089239295,0.012489960133858943,21.437158469945356,102.6474441780922,harmony_leiden,0.4,0.033849602101907565,True
10,gs_ind_0,MP23_SECRETED_2,1/40,0.16655933544278825,0.16655933544278825,8.72300819061802,15.635151842142323,harmony_leiden,0.4,0.3752601894915832,False
2,gs_ind_0,MP10_PROTEIN_MATURATION,4/15,0.05486771831242486,0.17557669859975955,3.5635579156986394,10.344403224589461,harmony_leiden,0.4,0.15545853521853709,False
2,gs_ind_0,MP12_EMT_1,3/45,0.8440373988918486,0.9646141701621127,0.7332539091586001,0.124329413806902,harmony_leiden,0.4,1.0,False
2,gs_ind_0,MP13_EMT_2,2/41,0.9281182735070824,0.9824601219594364,0.561649076937793,0.04189683318902598,harmony_leiden,0.4,1.0,False
2,gs_ind_0,MP14_EMT_3,5/32,0.21016226721967124,0.336259627551474,1.8143222506393861,2.8301165477429295,harmony_leiden,0.4,0.43667048855642804,False
2,gs_ind_0,MP15_EMT_4,9/32,0.00302646296265898,0.01210585185063592,3.7522915393589247,21.76464430625097,harmony_leiden,0.4,0.013803623756517787,True
2,gs_ind_0,MP18_INTERFERON_MHC_II_2,1/38,0.9824601219594364,0.9824601219594364,0.3535839598997494,0.006256853589466059,harmony_leiden,0.4,1.0,False
2,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,6/35,0.1297785472070893,0.2813629143574521,2.006840660537667,4.097819649247522,harmony_leiden,0.4,0.3151764717886455,False
2,gs_ind_0,MP1_CELL_CYCLE_G2_M,4/47,0.70752559716088,0.870800734967237,0.9252434851276652,0.32011710145002015,harmony_leiden,0.4,1.0,False
2,gs_ind_0,MP22_SECRETED_1,5/28,0.14068145717872604,0.2813629143574521,2.1279316536975568,4.173421092475979,harmony_leiden,0.4,0.3330054745876173,False
2,gs_ind_0,MP23_SECRETED_2,6/40,0.2044815526577469,0.336259627551474,1.7111508513095637,2.7160712704078485,harmony_leiden,0.4,0.43452329939771217,False
2,gs_ind_0,MP2_CELL_CYCLE_G1_S,6/30,0.07168723848029887,0.191165969280797,2.4232201878180577,6.3862575477422325,harmony_leiden,0.4,0.200082292474864,False
2,gs_ind_0,MP39_METAL_RESPONSE,5/34,0.24842637542854368,0.3613474551687908,1.6894100307772335,2.3526871967483896,harmony_leiden,0.4,0.4890077074225017,False
2,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,2/11,0.3026424059627462,0.4035232079503283,2.3750497149675196,2.838667372830134,harmony_leiden,0.4,0.5702290474471049,False
2,gs_ind_0,MP5_STRESS,19/42,2.4813425891670657e-09,3.970148142667305e-08,8.12642869702831,161.0208455791021,harmony_leiden,0.4,3.314364744101724e-08,True
2,gs_ind_0,MP6_HYPOXIA,14/32,5.968869982019467e-07,4.775095985615574e-06,7.491123831606405,107.35932603676179,harmony_leiden,0.4,4.852950811468001e-06,True
2,gs_ind_0,MP7_STRESS_IN_VITRO,9/20,5.291877103263162e-05,0.00028223344550736863,7.719491429220116,76.0119210824779,harmony_leiden,0.4,0.00034123483390007285,True
3,gs_ind_0,MP12_EMT_1,12/45,1.4591090990866751e-07,1.6050200089953425e-06,9.556807797745964,150.42673132448397,harmony_leiden,0.4,1.5158522307178237e-06,True
3,gs_ind_0,MP13_EMT_2,2/41,0.5270237430425093,0.7116204999611759,1.4223451830516183,0.911025855548363,harmony_leiden,0.4,0.887868828368912,False
3,gs_ind_0,MP14_EMT_3,1/32,0.7536182900150821,0.7536182900150821,1.0619892927585235,0.30040415279601307,harmony_leiden,0.4,1.0,False
3,gs_ind_0,MP15_EMT_4,4/32,0.0440864996594088,0.24247574812674838,3.6567646109137875,11.41496252927593,harmony_leiden,0.4,0.13085992756046738,False
3,gs_ind_0,MP18_INTERFERON_MHC_II_2,3/38,0.21718984836437338,0.7116204999611759,2.2472897994024756,3.431574287598006,harmony_leiden,0.4,0.4444272739199697,False
3,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,2/35,0.44288594544117754,0.7116204999611759,1.6824559835552775,1.3702645012832817,harmony_leiden,0.4,0.781317658466983,False
3,gs_ind_0,MP23_SECRETED_2,2/40,0.5135899108388831,0.7116204999611759,1.4600668792285558,0.9728866130225345,harmony_leiden,0.4,0.8731028484261012,False
3,gs_ind_0,MP39_METAL_RESPONSE,2/34,0.42808726656229285,0.7116204999611759,1.7351450944265316,1.4721460471562113,harmony_leiden,0.4,0.762403036639512,False
3,gs_ind_0,MP3_CELL_CYCLE_HMG_RICH,1/11,0.38056663636636756,0.7116204999611759,3.221470836855452,3.1122436098939583,harmony_leiden,0.4,0.6909316601991333,False
3,gs_ind_0,MP6_HYPOXIA,1/32,0.7536182900150821,0.7536182900150821,1.0619892927585235,0.30040415279601307,harmony_leiden,0.4,1.0,False
3,gs_ind_0,MP7_STRESS_IN_VITRO,1/20,0.5822349545136895,0.7116204999611759,1.7264451524806554,0.9338017444584246,harmony_leiden,0.4,0.9316175255416764,False
4,gs_ind_0,MP10_PROTEIN_MATURATION,5/15,0.010437123656450224,0.023856282643314797,5.024380952380953,22.923166553426455,harmony_leiden,0.4,0.03983147191339167,True
4,gs_ind_0,MP12_EMT_1,1/45,0.9898984718216316,0.9898984718216316,0.31058761404641066,0.003153363380297918,harmony_leiden,0.4,1.0,False
4,gs_ind_0,MP13_EMT_2,2/41,0.9167626753172093,0.9778801870050233,0.5878932854912123,0.05109183350948527,harmony_leiden,0.4,1.0,False
4,gs_ind_0,MP14_EMT_3,5/32,0.18711279744879114,0.24948372993172152,1.9002666666666668,3.1849298781930826,harmony_leiden,0.4,0.40218497842441314,False
4,gs_ind_0,MP15_EMT_4,6/32,0.07930243383747858,0.11534899467269612,2.344326976579493,5.941664978296103,harmony_leiden,0.4,0.2118507875372642,False
4,gs_ind_0,MP18_INTERFERON_MHC_II_2,3/38,0.7226959890739292,0.8259382732273476,0.9227024415623025,0.2996629630175528,harmony_leiden,0.4,1.0,False
4,gs_ind_0,MP19_EPITHELIAL_SENESCENCE,9/35,0.0044350651962227015,0.011826840523260537,3.4823402395763714,18.868061027441016,harmony_leiden,0.4,0.019287376551015003,True
4,gs_ind_0,MP1_CELL_CYCLE_G2_M,21/47,2.0123047593856517e-10,1.6098438075085214e-09,8.432532042466582,188.26951876424457,harmony_leiden,0.4,3.420918090955608e-09,True
